zip5,total_washes,avg_washes,n_site_days,retail_total,membership_total,voucher_total,precip_mean,snowfall_mean,sunshine_mean,wind_mean,region,state,city,retail_share,membership_share,voucher_share,latitude,longitude,has_lat_lon,kmeans_cluster,dbscan_cluster,tsne_x,tsne_y
75087,229993,315.92445054945057,728,213007,13156,3830,1315.7,8.61,3403.817017,21.61174863,South,TX,Rockwall,0.9261455783436887,0.057201740922549815,0.01665268073376146,32.9492,-96.4418,True,5,-1,-1.5385698,3.7473428
75104,321094,441.0631868131868,728,271041,48744,1309,1162.6,7.42,3441.807656,18.88251366,South,TX,Cedar Hill,0.8441172989840982,0.15180601319239848,0.004076687823503398,32.5885,-96.9438,True,5,-1,-2.0468986,1.5580347
75119,223455,306.94368131868134,728,190897,32090,468,1172.2,5.18,3412.781869,21.47568306,South,TX,Ennis,0.8542972858069857,0.1436083327739366,0.002094381419077667,32.3321,-96.6224,True,5,-1,-3.0267746,2.7608259
75149,134465,184.70467032967034,728,110478,11891,12096,1308.1,7.21,3384.657975,17.94480874,South,TX,Mesquite,0.8216115717844792,0.08843193396051018,0.0899564942550106,32.7678,-96.6082,True,5,1,3.1784027,4.183826
75165,180273,247.62774725274724,728,140873,30552,8848,1099.8,2.8,3425.4102829999997,21.26803279,South,TX,Waxahachie,0.7814425898498388,0.16947629428699806,0.04908111586316309,32.3808,-96.8374,True,5,-1,-3.8171027,3.1438608
75218,183927,252.64697802197801,728,168356,12066,3505,1521.8999999999999,9.24,3436.538878,16.12295082,South,TX,Dallas,0.9153414126256613,0.06560211388213802,0.01905647349220071,32.8463,-96.6972,True,5,-1,11.123164,5.7106547
75224,318853,437.9848901098901,728,281416,36188,1249,1437.7,10.29,3430.692128,16.65191257,South,TX,Dallas,0.8825885282559675,0.11349430615361938,0.003917165590413137,32.7114,-96.8387,True,5,1,-0.9800935,1.9989302
75287,155373,213.42445054945054,728,134510,20063,800,1250.9,15.96,3433.714569,15.94699454,South,TX,Dallas,0.8657231307884896,0.1291279694670245,0.00514889974448585,33.0005,-96.8314,True,5,1,6.9986615,5.202566
75418,79159,108.88445667125173,727,63099,15166,894,1179.2,24.01,3407.8912970000006,22.6989071,South,TX,Bonham,0.7971171945072576,0.191589080205662,0.011293725287080433,33.5806,-96.1836,True,5,-1,-4.7399673,3.6244226
75601,76845,162.8072033898305,472,66237,10608,0,1163.9,5.53,3381.689033,16.25327869,South,TX,Longview,0.8619558852235019,0.13804411477649814,0.0,32.5178,-94.7303,True,5,-1,7.492036,6.102871
75771,122227,167.89423076923077,728,105966,15635,626,1237.5,2.38,3386.891458,17.1579235,South,TX,Lindale,0.8669606551743886,0.12791772685249578,0.005121617973115596,32.5062,-95.4006,True,5,1,6.691984,5.376102
76049,119407,164.0206043956044,728,66409,52998,0,846.6,13.510000000000002,3554.5195890000005,20.79371585,South,TX,Granbury,0.5561566742318289,0.44384332576817104,0.0,32.4488,-97.7285,True,0,-1,10.055096,-7.0098457
76053,163804,225.0054945054945,728,131668,28059,4077,1241.2,15.96,3455.6554219999994,17.08278689,South,TX,Hurst,0.8038143146687504,0.17129618324338844,0.0248895020878611,32.8211,-97.1756,True,5,1,3.6493845,3.1311166
76502,80661,110.79807692307692,728,65975,13176,1510,991.5,0.56,3372.914797,19.69480874,South,TX,Temple,0.8179293586739564,0.1633503179975453,0.018720323328498285,31.071,-97.3898,True,5,-1,-4.5084968,2.7493265
77051,213610,293.4203296703297,728,178373,35185,52,1650.0,10.43,3364.627069,16.08142077,South,TX,Houston,0.8350404943588783,0.16471607134497449,0.00024343429614718411,29.6579,-95.3688,True,5,-1,11.547406,-1.4045211
77055,135968,186.76923076923077,728,112944,22419,605,1346.2,4.41,3337.41255,14.49453552,South,TX,Houston,0.830666039068016,0.16488438456107318,0.004449576370910802,29.7971,-95.4958,True,5,1,11.0400915,1.350009
77075,104831,144.19669876203577,727,101304,3527,0,1625.1,7.840000000000001,3388.153914,15.64153005,South,TX,Houston,0.9663553719796625,0.0336446280203375,0.0,29.6223,-95.26,True,5,-1,12.020313,6.4887137
77076,355857,488.81456043956047,728,282558,73284,15,1367.4,5.67,3353.226322,14.79508197,South,TX,Houston,0.7940211939065411,0.20593665433025063,4.2151763208255e-05,29.858,-95.3834,True,5,1,10.757504,-4.5658164
77083,71963,98.98624484181568,727,69503,2460,0,1250.4,5.950000000000001,3358.582794,14.92978142,South,TX,Houston,0.9658157664355294,0.03418423356447063,0.0,29.6947,-95.6511,True,5,-1,12.710461,6.7453337
77086,258265,354.75961538461536,728,205638,52580,47,1260.7,4.76,3364.1800500000004,14.876502730000002,South,TX,Houston,0.796228679844346,0.20358933653418002,0.00018198362147406734,29.9227,-95.4939,True,5,1,10.246623,-3.821329
77095,275195,378.0151098901099,728,215210,57880,2105,1221.2,3.99,3357.099731,15.70765027,South,TX,Houston,0.7820272897400026,0.21032358872799287,0.0076491215320045785,29.8941,-95.6481,True,5,1,10.052907,-4.2017317
77320,336003,461.5425824175824,728,255403,69095,11505,1036.1,1.26,3348.811961,17.0726776,South,TX,Huntsville,0.7601211893941423,0.20563804489840865,0.03424076570744904,30.847,-95.597,True,0,1,7.6695704,-5.9366326
77339,36864,50.846896551724136,725,35764,1100,0,1327.6,3.57,3330.218383,15.713114749999999,South,TX,KINGWOOD,0.9701605902777778,0.029839409722222224,0.0,30.0569,-95.1835,True,5,-1,12.562597,6.9563165
77357,233578,320.8489010989011,728,166076,34515,32987,1346.0,3.43,3344.6788109999998,15.88688525,South,TX,New Caney,0.7110087422616856,0.14776648485730676,0.14122477288100763,30.1579,-95.198,True,5,-1,9.645531,-11.615705
77375,370660,254.92434662998625,1454,302985,61587,6088,1242.6475928473176,3.6398074277854193,3355.7439577744153,16.441741267977992,South,TX,Tomball,0.8174202773431177,0.16615496681594993,0.016424755840932392,30.0739,-95.6201,True,4,-1,2.7615778,-19.366669
77449,301587,208.42225293711127,1447,255102,43313,3172,1263.408569454043,4.3426123013130615,3368.9625636931587,16.910682928424325,South,TX,Katy,0.8458653721811616,0.1436169330906173,0.010517694728221044,29.8323,-95.736,True,4,-1,2.4779406,-19.334333
77477,269597,370.32554945054943,728,209022,52300,8275,1364.7,8.54,3371.213414,15.52759563,South,TX,Stafford,0.7753127816704192,0.19399325660152006,0.030693961728060774,29.6228,-95.5678,True,5,1,10.795829,-3.6734083
77504,294056,403.9230769230769,728,230791,52525,10740,1625.1000000000001,7.839999999999999,3388.153914,15.641530050000002,South,TX,Pasadena,0.7848539053785674,0.1786224392632696,0.03652365535816307,29.6501,-95.1885,True,5,-1,11.357956,-2.9182591
77539,334754,459.8269230769231,728,241932,43359,49463,1753.8,7.559999999999999,3469.535386,18.61885246,South,TX,Dickinson,0.7227157853229536,0.1295249646008711,0.14775925007617535,29.4585,-95.0345,True,5,-1,6.88104,-12.331318
77546,271970,373.58516483516485,728,199960,40857,31153,1737.3999999999999,5.6,3433.9495059999995,18.17978142,South,TX,Friendswood,0.735228150163621,0.15022612788175166,0.11454572195462735,29.5224,-95.1879,True,5,-1,6.9808993,-12.305026
77573,396518,544.6675824175824,728,295093,59986,41439,1737.3999999999999,5.6,3433.9495059999995,18.17978142,South,TX,League City,0.7442108554971023,0.1512819090180017,0.10450723548489602,29.5173,-95.0963,True,0,-1,6.6822762,-12.215614
77706,16393,23.723589001447177,691,15376,1017,0,1550.6,7.63,3387.156764,17.60437158,South,TX,Beaumont,0.9379613249557738,0.062038675044226194,0.0,30.0948,-94.1648,True,5,-1,11.8946705,7.235323
78045,141692,194.89958734525447,727,114097,23076,4519,482.1,0.7,3621.541978,20.80546448,South,TX,Laredo,0.8052465911978093,0.16286028851311296,0.03189312028907772,27.6357,-99.5923,True,3,-1,-7.0106544,1.4589214
78064,83817,115.29160935350757,727,72095,11090,632,650.5,1.12,3459.304347,22.45191257,South,TX,Pleasanton,0.8601477027333357,0.1323120607991219,0.007540236467542384,28.9924,-98.4831,True,5,-1,-6.6253986,2.2318609
78258,284872,391.3076923076923,728,214691,68623,1558,942.3000000000001,1.8899999999999997,3368.528828,16.50819672,South,TX,San Antonio,0.7536402314021736,0.24089064562329748,0.005469122974528911,29.6562,-98.4967,True,5,1,8.145423,-5.461354
78363,60982,83.76648351648352,728,56670,4298,14,737.4,0.35,3587.954881,21.25519126,South,TX,Kingsville,0.9292906103440359,0.07047981371552262,0.00022957594044144175,27.4229,-97.8407,True,5,-1,-7.030671,2.7035425
78624,1773,3.5318725099601593,502,1773,0,0,781.3,0.84,3473.974303,19.46065574,South,TX,Fredericksburg,1.0,0.0,0.0,30.2817,-98.8799,True,5,-1,-7.6141787,3.488327
78626,439802,604.1236263736264,728,332901,93544,13357,1043.1,1.19,3362.659678,19.8704918,South,TX,Georgetown,0.7569338020290949,0.2126957130708819,0.03037048490002319,30.633,-97.6707,True,0,-1,6.9714217,-7.14569
78640,697442,958.0247252747253,728,540101,139280,18061,1166.9,1.4,3317.2460059999994,18.86530055,South,TX,Kyle,0.7744027460347958,0.1997011937910249,0.025896060174179357,29.9966,-97.8335,True,0,-1,2.01005,-11.34151
78666,396373,544.4684065934066,728,293640,90137,12596,974.9,1.9599999999999997,3303.9350940000004,18.54016393,South,TX,San Marcos,0.7408173614247187,0.22740449021502473,0.03177814836025663,29.8754,-97.9404,True,0,-1,7.286527,-6.8480644
78703,17401,24.134535367545077,721,15680,1721,0,1013.6,1.6100000000000003,3345.328264,15.95601093,South,TX,Austin,0.9010976380667778,0.09890236193322223,0.0,30.2907,-97.7648,True,5,-1,9.282663,6.2499895
78737,373839,513.5151098901099,728,237875,112680,23284,1083.3,1.68,3313.251383,17.9273224,South,TX,Austin,0.6363033284381779,0.30141317519038946,0.06228349637143262,30.2107,-97.9427,True,0,-1,8.161639,-7.126141
79336,308442,424.2668500687758,727,245063,59873,3506,331.3,12.04,3739.814606,21.28688525,South,TX,Levelland,0.7945189046887259,0.19411429053112092,0.011366804780153157,33.5788,-102.3676,True,3,-1,-7.932264,0.38822523
79423,629120,864.1758241758242,728,461290,131960,35870,321.9,19.88,3728.543978,20.06311475,South,TX,Lubbock,0.733230544252289,0.2097533062054934,0.0570161495422177,33.5146,-101.8795,True,0,-1,0.18665594,-11.7754545
79735,113880,156.64374140302613,727,95383,18496,1,209.8,4.76,3826.6550310000002,28.0215847,South,TX,Fort Stockton,0.8375746399719003,0.16241657885493502,8.781173164734809e-06,30.8908,-102.8799,True,3,-1,-8.933557,1.249309
80013,40079,55.665277777777774,720,29256,10786,37,491.9,66.57,3631.130508,19.31557377,West,CO,Aurora,0.7299583322937199,0.2691184909803139,0.0009231767259662168,39.6575,-104.7846,True,3,-1,-12.553573,-1.2201058
80113,95759,131.5370879120879,728,79731,12138,3890,441.90000000000003,60.34,3648.155117,14.55464481,West,CO,Englewood,0.8326214768324648,0.1267557096460907,0.04062281352144446,39.6405,-104.9614,True,3,-1,-14.659999,-3.4527948
80226,264657,363.53983516483515,728,199060,57545,8052,468.2,74.62,3659.856753,14.37459016,West,CO,Lakewood,0.7521433402479436,0.21743237473408977,0.03042428501796665,39.7123,-105.0918,True,3,-1,-13.957366,-2.8136182
80232,134291,187.5572625698324,716,82879,0,51412,468.2,74.62,3659.8567529999996,14.37459016,West,CO,Lakewood,0.6171597500949431,0.0,0.38284024990505694,39.6895,-105.0908,True,2,-1,-14.588256,-15.651601
80260,356286,489.40384615384613,728,292295,59781,4210,478.2,71.68,3534.7496719999995,15.13196721,West,CO,Federal Heights,0.8203942899805212,0.16778936023307117,0.011816349786407549,39.8672,-105.0041,True,3,-1,-13.710298,-2.9152162
80439,296480,407.25274725274727,728,232138,62746,1596,742.8000000000001,174.02,3594.1831280000006,17.79043716,West,CO,Evergreen,0.7829803022126282,0.2116365353480842,0.005383162439287641,39.6374,-105.3402,True,1,-1,-14.801516,-0.6621376
81650,192399,264.28434065934067,728,158619,33779,1,437.59999999999997,112.35000000000001,3689.346236,11.660655739999997,West,CO,Rifle,0.8244273618885753,0.175567440579213,5.197532211705882e-06,39.5491,-107.7898,True,3,-1,-14.73096,-2.2971618
82001,142679,195.98763736263737,728,122017,20568,94,353.6,63.35,3548.774697,26.03032787,West,WY,Cheyenne,0.8551854162140189,0.1441557622355077,0.0006588215504734403,41.1437,-104.7962,True,1,-1,-10.268026,2.2428398
83404,168571,231.55357142857142,728,135007,33564,0,321.9,78.68,3400.4568079999995,19.26502732,West,ID,Idaho Falls,0.8008910192144556,0.19910898078554437,0.0,43.475,-112.0124,True,3,-1,-12.940695,-1.02927
83815,206800,284.0659340659341,728,183765,23033,2,681.3,103.25,3056.4156779999994,13.49972678,West,ID,Coeur d'Alene,0.8886121856866538,0.11137814313346228,9.67117988394584e-06,47.7248,-116.789,True,1,-1,-13.697594,0.7031954
84010,53690,73.75,728,43929,2257,7504,582.7,182.07,3576.608194,13.64289617,West,UT,Bountiful,0.818197057180108,0.042037623393555594,0.13976531942633638,40.8775,-111.8727,True,1,-1,-15.794436,-0.47817793
84770,326611,448.6414835164835,728,199012,29042,98557,169.9,0.84,3847.256142,15.102185789999998,West,UT,St. George,0.6093242419881756,0.08891923419603137,0.3017565238157931,37.1041,-113.5841,True,2,-1,-13.389057,-14.052082
84790,574958,789.7774725274726,728,358800,61160,154998,127.7,0.84,3859.090583,15.58879781,West,UT,St. George,0.6240455824599362,0.10637298724428566,0.26958143029577813,37.0831,-113.5581,True,2,-1,-12.647378,-13.722696
85024,20916,29.009708737864077,721,17938,1919,1059,401.8,0.0,3863.671978,11.507377050000002,West,AZ,Phoenix,0.8576209600305986,0.09174794415758271,0.050631095811818704,33.6617,-112.037,True,3,-1,-16.26241,-9.45599
85031,197050,270.6730769230769,728,167545,29427,78,369.09999999999997,0.0,3849.7366670000006,13.33333333,West,AZ,Phoenix,0.8502664298401421,0.14933773154021823,0.00039583861963968535,33.4939,-112.1696,True,3,-1,-15.079173,-8.784387
85032,60263,83.23618784530387,724,59128,1135,0,405.1,0.0,3867.008969,11.547814209999999,West,AZ,Phoenix,0.9811658895176144,0.018834110482385542,0.0,33.6238,-112.0044,True,3,-1,-17.085941,-8.756235
85042,63658,87.4423076923077,728,56856,6684,118,439.7,0.0,3861.1072000000004,12.095628420000002,West,AZ,Phoenix,0.8931477583335952,0.10499858619497943,0.0018536554714254296,33.3794,-112.0283,True,3,-1,-16.0003,-8.71673
85044,72657,99.80357142857143,728,67540,5117,0,410.3,0.0,3884.7462059999993,12.468032789999999,West,AZ,Phoenix,0.9295732001046011,0.07042679989539893,0.0,33.3291,-111.9943,True,3,-1,-16.452663,-8.568992
85053,149588,205.47802197802199,728,130631,18901,56,401.8,0.0,3863.6719780000003,11.507377050000002,West,AZ,Phoenix,0.8732719202075033,0.12635371821269087,0.00037436157980586676,33.6299,-112.1316,True,3,-1,-15.502599,-9.117322
85552,171790,235.97527472527472,728,133926,32447,5417,147.9,8.33,3937.7895190000004,23.42404372,West,AZ,Thatcher,0.7795913615460737,0.18887595319867279,0.03153268525525351,32.8504,-109.7461,True,3,-1,-8.459615,0.6194403
85614,140012,193.9224376731302,722,140012,0,0,246.7,3.71,3941.2657470000004,19.9920765,West,AZ,Green Valley,1.0,0.0,0.0,31.8543,-111.0003,True,3,-1,-16.968624,-6.151731
86403,90137,123.81456043956044,728,78834,10964,339,148.6,0.0,3883.211617,16.71174863,West,AZ,Lake Havasu City,0.8746019947413382,0.12163706358099338,0.003760941677668438,34.4814,-114.3483,True,3,-1,-15.84818,-7.520449
87507,54951,80.10349854227405,686,54951,0,0,373.9,40.6,3870.076203,24.19590164,West,NM,Santa Fe,1.0,0.0,0.0,35.6567,-106.0152,True,3,-1,-9.426197,2.8987713
88030,142674,195.98076923076923,728,117465,25209,0,189.20000000000002,7.98,3938.2727420000006,25.59863388,West,NM,Deming,0.82331048404054,0.17668951595946003,0.0,32.2318,-107.7466,True,3,-1,-8.765262,0.95407575
89502,100253,140.80477528089887,712,100253,0,0,475.30000000000007,54.11,3699.586589,12.35409836,West,NV,Reno,1.0,0.0,0.0,39.4972,-119.7764,True,3,-1,-18.066671,-8.578682
90201,271527,373.48968363136174,727,235870,35499,158,534.7,0.0,3627.1818280000007,11.522950819999998,West,CA,Cudahy,0.8686797261414151,0.1307383796086577,0.0005818942499272632,33.9653,-118.1515,True,3,-1,-14.036831,-9.529493
90602,499347,686.85969738652,727,393085,96616,9646,562.6,0.0,3619.4225859999997,10.79180328,West,CA,Whittier,0.7871980806933856,0.19348469100645443,0.01931722830016001,33.9693,-118.0337,True,3,-1,-11.636769,-10.291595
90715,312690,215.05502063273727,1454,239431,64916,8343,468.7961485557084,0.0,3577.944874247593,10.314939003383769,West,CA,Lakewood,0.7657136461031693,0.20760497617448592,0.026681377722344815,33.8405,-118.0767,True,3,-1,-10.354298,-15.681001
90720,389093,534.4684065934066,728,335873,53170,50,462.0,0.0,3598.468681,13.03251366,West,CA,Los Alamitos,0.8632203611989936,0.13665113481866803,0.00012850398233841268,33.7956,-118.0648,True,3,-1,-12.96558,-9.901458
91316,583727,801.8228021978022,728,445570,133146,5011,613.4,0.0,3729.1604079999997,12.006557380000002,West,CA,Los Angeles,0.763319154330706,0.22809635326102784,0.008584492408266193,34.1655,-118.5175,True,3,-1,-11.06131,-10.273831
91768,79932,109.9477303988996,727,66376,12804,752,611.0,0.21,3616.860828,11.89043716,West,CA,Pomona,0.830405844968223,0.16018615823449933,0.009407996797277687,34.0662,-117.7763,True,3,-1,-14.586483,-8.372237
92009,212975,292.5480769230769,728,138132,18270,56573,396.59999999999997,0.0,3632.0020939999995,14.45874317,West,CA,Carlsbad,0.6485831670383848,0.08578471651602301,0.2656321164455922,33.0954,-117.2619,True,2,-1,-14.153422,-13.933155
92024,125379,179.11285714285714,700,125379,0,0,396.6,0.0,3632.002094,14.45874317,West,CA,Encinitas,1.0,0.0,0.0,33.0535,-117.2689,True,3,-1,-17.265625,-7.6781955
92122,70776,97.353507565337,727,52492,8972,9312,447.30000000000007,0.0,3573.447269,13.44863388,West,CA,San Diego,0.7416638408500057,0.1267661354131344,0.13157002373685994,32.8577,-117.2115,True,3,-1,-14.951406,-12.04364
92128,70879,48.915804002760524,1449,51222,10872,8785,502.4,0.0,3666.4155689999993,13.335792350000002,West,CA,San Diego,0.7226682092015971,0.15338816856896964,0.12394362222943325,33.0067,-117.069,True,3,-1,-10.972486,-15.959272
92130,10202,14.071724137931035,725,6639,3563,0,441.9,0.0,3576.1997969999998,14.08879781,West,CA,San Diego,0.6507547539698099,0.34924524603019014,0.0,32.9555,-117.2252,True,3,-1,-12.823536,-7.667117
92407,119888,83.08246708246708,1443,82918,9266,27704,636.5,0.35,3817.9961139999996,13.76338798,West,CA,San Bernardino,0.6916288535966902,0.07728880288269051,0.23108234352061924,34.2166,-117.3908,True,2,-1,-11.433691,-16.076262
92553,38591,53.082530949105916,727,24089,5394,9108,419.6,1.12,3771.207142,15.46147541,West,CA,Moreno Valley,0.6242128993806846,0.1397735223238579,0.2360135782954575,33.9157,-117.2351,True,2,-1,-14.883389,-13.6209
92585,140292,192.9738651994498,727,95679,24392,20221,306.8,0.0,3774.989883,14.76065574,West,CA,Menifee,0.6819989735694124,0.17386593676047102,0.14413508967011662,33.7467,-117.1721,True,3,-1,-14.644013,-12.490718
92604,250317,343.842032967033,728,184111,42824,23382,492.8,0.0,3736.2625000000003,11.7136612,West,CA,Irvine,0.7355113715808355,0.17107907173703743,0.09340955668212707,33.6899,-117.7868,True,3,-1,-14.099677,-11.131069
92663,37005,54.74112426035503,676,35349,0,1656,536.9,0.0,3564.1983060000002,14.270765030000002,West,CA,Newport Beach,0.9552492906364005,0.0,0.04475070936359951,33.621,-117.9321,True,3,-1,-17.616581,-7.803683
92683,221038,304.041265474553,727,198621,22417,0,424.4,0.0,3592.2139390000007,11.23606557,West,CA,Westminster,0.898583049068486,0.10141695093151404,0.0,33.7524,-117.9939,True,3,-1,-14.800103,-9.493701
92801,232872,319.8791208791209,728,204580,25971,2321,466.0,0.0,3575.230903,10.35,West,CA,Anaheim,0.8785083651104469,0.11152478614861383,0.009966848740939229,33.8428,-117.9546,True,3,-1,-14.493123,-9.615587
92860,252462,173.7522367515485,1453,186628,27664,38170,428.4,0.0,3753.80355,15.3510929,West,CA,Norco,0.7392320428420911,0.10957688681861033,0.1511910703392986,33.9247,-117.5517,True,3,-1,-11.126744,-16.02266
93436,126948,183.7163531114327,691,126948,0,0,502.5,0.0,3633.960464,16.83934426,West,CA,Lompoc,1.0,0.0,0.0,34.6583,-120.4506,True,3,-1,-17.574211,-7.127917
94803,67522,96.32239657631955,701,46865,0,20657,488.2,0.0,3527.392092,17.73961749,West,CA,San Pablo,0.6940700808625337,0.0,0.3059299191374663,37.9693,-122.2901,True,2,-1,-14.975166,-14.637816
95051,633671,870.4271978021978,728,533348,96826,3497,489.2,1.4700000000000002,3682.9326029999997,12.262021860000003,West,CA,Santa Clara,0.8416796728901906,0.15280169046713515,0.0055186366426741955,37.3483,-121.9844,True,3,-1,-10.91988,-10.530134
95126,598539,822.1689560439561,728,492080,100073,6386,503.7,2.9400000000000004,3713.0914079999993,13.07431694,West,CA,San Jose,0.8221352326247746,0.1671954542644673,0.01066931311075803,37.3249,-121.9153,True,3,-1,-11.077013,-10.546671
95135,144974,265.5201465201465,546,102143,17665,25166,474.2,0.21,3701.827256,13.4226776,West,CA,San Jose,0.7045608178018128,0.1218494350711162,0.17358974712707106,37.2974,-121.7562,True,3,-1,-14.403837,-12.763142
95207,107048,147.04395604395606,728,87924,19041,83,585.6,0.28,3564.014197,14.0420765,West,CA,Stockton,0.8213511695687916,0.17787347731858605,0.000775353112622375,38.0024,-121.3238,True,3,-1,-14.21357,-7.7353354
95210,451333,619.9629120879121,728,338903,51862,60568,585.6,0.28,3564.014197,14.0420765,West,CA,Stockton,0.750893464470801,0.1149085043637403,0.13419803116545875,38.025,-121.2972,True,3,-1,-12.237507,-11.258979
95336,77033,105.81456043956044,728,50467,8814,17752,533.1,0.0,3586.946442,14.524043719999998,West,CA,Manteca,0.6551348123531473,0.11441849596925993,0.2304466916775927,37.8134,-121.2132,True,2,-1,-14.788743,-13.644737
95380,7930,12.728731942215088,623,4447,34,3449,482.7,0.63,3655.049206,15.213387980000002,West,CA,Turlock,0.56078184110971,0.004287515762925599,0.43493064312736446,37.4888,-120.8535,True,2,-1,-15.048787,-15.254173
95966,64126,88.81717451523545,722,60269,3857,0,1009.0,1.33,3569.626831,16.2431694,West,CA,OROVILLE,0.9398527898200418,0.06014721017995821,0.0,39.4877,-121.4698,True,3,-1,-18.407965,-6.937035
96002,188226,258.5521978021978,728,146476,40395,1355,1093.9,12.67,3512.2924419999995,17.4420765,West,CA,Redding,0.7781921732385536,0.2146090338210449,0.007198792940401432,40.5486,-122.3339,True,3,-1,-11.242414,-5.401402
97113,31765,43.7534435261708,726,28549,3216,0,1114.7,15.68,2907.9830330000004,14.66120219,West,OR,Cornelius,0.8987564929954353,0.10124350700456478,0.0,45.529,-123.0415,True,1,-1,2.9933763,16.54537
97305,49449,67.92445054945055,728,47197,1709,543,1228.3,18.76,2969.487136,16.71065574,West,OR,Salem,0.9544581285769176,0.0345608606847459,0.010981010738336468,44.9961,-122.9124,True,1,-1,2.7447898,16.901337
97321,103221,141.9821182943604,727,82136,13765,7320,1195.4,22.889999999999997,2959.051317,17.0704918,West,OR,Albany,0.7957295511572258,0.13335464682574283,0.07091580201703142,44.652,-123.1333,True,1,-1,3.1728935,16.037191
97526,308916,424.33516483516485,728,244650,46782,17484,932.4,55.09,3283.812706,13.15464481,West,OR,Grants Pass,0.7919628636911005,0.1514392261974129,0.05659791011148662,42.4638,-123.3457,True,3,-1,-12.3733225,-3.868122
98012,156198,215.74309392265192,724,149362,0,6836,1165.2,37.59,2833.453189,14.609016389999999,West,WA,Bothell,0.9562350350196546,0.0,0.04376496498034546,47.8401,-122.1972,True,1,-1,2.1327589,16.822535
98072,112108,155.2742382271468,722,109589,0,2519,1337.1,57.19,2828.883203,13.83114754,West,WA,Woodinville,0.9775305954971991,0.0,0.022469404502800872,47.7684,-122.1271,True,1,-1,1.9980959,17.137335
98226,117012,161.39586206896553,725,117012,0,0,1387.0,36.75,2835.721483,16.95628415,West,WA,Bellingham,1.0,0.0,0.0,48.7974,-122.4448,True,1,-1,2.218476,17.237036
98499,353936,486.1758241758242,728,308800,41090,4046,1233.2,23.31,2865.337794,16.03497268,West,WA,Lakewood,0.8724741196148457,0.1160944351521179,0.011431445233036481,47.1677,-122.5024,True,1,-1,2.3885586,15.605974
98837,388813,534.0837912087912,728,312501,71177,5135,267.9,20.65,3312.256708,16.64972678,West,WA,Moses Lake,0.8037308423329467,0.18306229472779975,0.013206862939253574,47.1374,-119.2891,True,3,-1,-13.022368,-4.805623
99336,248113,340.81456043956047,728,184373,41130,22610,303.0,16.87,3241.2893310000004,14.44672131,West,WA,Kennewick,0.7431009257878467,0.16577124132955548,0.09112783288259785,46.2109,-119.168,True,3,-1,-13.266477,-5.097887
99352,57048,78.68689655172413,725,45707,9875,1466,302.2,14.35,3297.924711,14.71639344,West,WA,Richland,0.8012024961435984,0.17309984574393494,0.025697658112466694,46.2522,-119.288,True,3,-1,-13.777133,-5.537383
