kpi,cluster_id,n_sites,avg_pairwise_corr,min_pairwise_corr,radius_km,dominant_state,members
membership_wash_count,0,6,0.9087802150174942,0.7889525312927942,6.768339600796324,MO,"Blue Iguana__1, Blue Iguana__3, Blue Iguana__4, Blue Iguana__5, Blue Iguana__6, Blue Iguana__7"
membership_wash_count,1,5,0.9488663581268522,0.9120781852403171,10.345132550409323,FL,"Woodies__12, Woodies__13, Woodies__14, Woodies__3, Woodies__7"
membership_wash_count,2,5,0.9355857446475773,0.8413631022539403,8.486169356608233,MO,"Scrubbles STL__1, Scrubbles STL__11, Scrubbles STL__4, Scrubbles STL__7, Scrubbles STL__8"
membership_wash_count,3,4,0.7973035899149991,0.7287361953803339,11.56138502288485,TX,"Cadillac Express Carwash__5, Suds Deluxe__6, Suds Deluxe__8, Superior Texas Car Wash__1"
membership_wash_count,4,4,0.8804911923894707,0.7094746145984548,7.7257056802544275,FL,"Coast 2 Coast__1, Sud Stop__1, Woodies__18, Woodies__19"
membership_wash_count,5,4,0.8423633551490468,0.719587095056058,11.157005048987628,GA,"Big Peach Car Wash__15, Blue Penguin Car Wash__3, Polished Peach Car Wash__1, Zips Express Car Wash__1"
membership_wash_count,6,4,0.9025027042040458,0.8341606898657585,11.050508549085933,TX,"Clean__1, Oasis Auto Spa__1, Vibe Car Wash__1, Vibe Car Wash__2"
membership_wash_count,7,4,0.9347042997037573,0.8875391089518675,9.765865128893502,WV,"Wash Rite__1, Wash Rite__2, Wash Rite__3, Wash Rite__4"
membership_wash_count,8,4,0.9046404591098293,0.8456016286256068,7.544690553305613,TN,"Champion CW__1, Champion CW__10, Champion CW__2, Champion CW__9"
membership_wash_count,9,4,0.9168033771750665,0.855585696819003,10.860876434455982,FL,"Gate Express__2, Gate Express__4, Gate Express__5, Gate Express__7"
membership_wash_count,10,4,0.9614829705549619,0.9353133122151596,5.562016936575877,CA,"Fullerton  Car Wash__1, Rapids Express__1, Rapids Express__2, Rapids Express__3"
membership_wash_count,11,4,0.9321204154561564,0.8621068512968852,8.356563812105085,TX,"Dino Clean__1, Super Splash Carwash__3, Zips Express Car Wash__22, Zips Express Car Wash__23"
membership_wash_count,12,4,0.9321445039586083,0.8828318552878118,8.013010902218237,SC,"Colonial Car Wash__3, Colonial Car Wash__4, Colonial Car Wash__5, Colonial Car Wash__6"
membership_wash_count,13,4,0.9680049302966678,0.9473604352418696,8.546272695994125,MS,"Go Shine__1, Go Shine__3, Go Shine__4, Go Shine__5"
membership_wash_count,14,3,0.8033063824004038,0.7085217593325545,7.2447684173462745,TX,"Lonestar Suds Express__2, Lonestar Suds Express__4, Splash Brothers__1"
membership_wash_count,15,3,0.9434802428876448,0.9306178101683984,3.6222990371764054,TN,"Riptide__14, Riptide__15, Riptide__16"
membership_wash_count,16,3,0.9015574590653651,0.8704327136383373,10.935084771847793,CA,"Beach Bum Express__1, San Diego Car Care Costa Verde__3, San Diego Car Care Costa Verde__4"
membership_wash_count,17,3,0.8603848412540618,0.8352965292394928,11.476529650200856,FL,"Gate Express__10, Gate Express__8, Gate Express__9"
membership_wash_count,18,3,0.855450536913675,0.7574857051132103,6.957237598962699,MI,"Ford Road Car Wash__1, Splash Auto Wash__1, Suds N Vac__1"
membership_wash_count,19,3,0.8368774435781687,0.811933397325106,4.988655577633215,NY,"Flawless Auto Bath Inc__1, H2O Auto Spa__1, Staten Island Auto Bath Inc__1"
membership_wash_count,20,3,0.8540684238763182,0.7791917829706108,3.5365002979395768,FL,"Gate Express__19, Gate Express__20, Gate Express__21"
membership_wash_count,21,3,0.9720435963636257,0.9680270829848889,7.850397045844744,GA,"Mr Clean Car Wash__16, Top Wash__1, Top Wash__3"
membership_wash_count,22,3,0.8439780984293695,0.7555396087068008,7.948138951502049,GA,"Big Peach Car Wash__5, Big Peach Car Wash__7, Presto Conyers Car Wash__1"
membership_wash_count,23,3,0.8803547435582386,0.8203712118350579,10.535447461686168,IL,"Raceway Car Wash__2, Vipexpresscarwash.net__1, Wash U__4"
membership_wash_count,24,3,0.8325997300146146,0.7871120010350319,5.85354327163491,GA,"Gloss Car Wash__1, Mr Clean Car Wash__12, Mr Clean Car Wash__13"
membership_wash_count,25,3,0.9302255379898302,0.8746425607221648,8.202397835672055,SC,"Sonic Suds__1, Sonic Suds__2, Sonic Suds__4"
membership_wash_count,26,3,0.8534316191914328,0.7923497245941045,11.51002710330555,CA,"Happy Car Wash__1, San Diego Car Care Costa Verde__1, San Diego Car Care Costa Verde__2"
membership_wash_count,27,3,0.7801695749592721,0.7110447334273177,8.335517637087852,AL,"Blue Rain Express__1, Blue Rain Express__2, New Day Car Wash__1"
membership_wash_count,28,3,0.8507117655794403,0.8242524549842932,10.438033665281674,AL,"Mach 1 Express Wash__17, New Day Car Wash__3, Whitecap__5"
membership_wash_count,29,3,0.9565630468039016,0.9481944541755143,4.98979365797353,AL,"Mach 1 Express Wash__15, Mach 1 Express Wash__9, Super Duck__2"
membership_wash_count,30,3,0.9462081626529416,0.912215069604155,7.415142221328065,TX,"JJscarwash__1, JJscarwash__3, JJscarwash__4"
membership_wash_count,31,3,0.928410982407602,0.905713863212808,3.142983808830374,FL,"Jammin Car Wash__1, Radiant Express Car Wash__4, Woodies__9"
membership_wash_count,32,3,0.8079929294933225,0.7134938020117881,9.071678725705958,IL,"Snappy Kedzie Express Wash__1, Wash U__12, Wash U__14"
membership_wash_count,33,3,0.9411396030847093,0.9044321057088202,4.4934446766550575,GA,"FoamWorks Express__8, Paradise Falls Carwash__1, Paradise Falls Carwash__3"
membership_wash_count,34,3,0.8100605987280719,0.7597250871558601,11.37340582230742,FL,"Jules Car Wash__1, Woodies__10, Woodies__6"
membership_wash_count,35,3,0.8075952195007466,0.7141311123362938,5.140736229911521,AZ,"Dash__1, Dash__4, Dash__5"
membership_wash_count,36,3,0.9517695160157432,0.9477917374454738,10.273859909640144,IL,"Wash U__5, Wash U__7, Wash U__8"
membership_wash_count,37,3,0.9580142990945966,0.9484729928720562,7.42846889598327,TN,"Wash N Roll__2, Wash N Roll__3, Wash N Roll__4"
membership_wash_count,38,3,0.9106895201529924,0.8633978810854502,9.493973541048186,CA,"Chemical Guys Car Wash__1, Crown America__1, Ride Thru__1"
membership_wash_count,39,3,0.9045838818240508,0.8536518628862048,9.069976712777214,FL,"Wash City__11, Wash City__12, Wash City__9"
membership_wash_count,40,3,0.8445443054434357,0.7723997884184096,9.004071043653923,NC,"American Pride__6, Edge Express__7, Heroes Car Wash__9"
membership_wash_count,41,3,0.9038629885261802,0.8751899222597621,9.405749683969464,GA,"Aqua Blue Car Wash__3, Orbit Car Wash__1, Whitecap__4"
retail_wash_count,0,6,0.9186399228228037,0.8329875137590853,6.768339600796324,MO,"Blue Iguana__1, Blue Iguana__3, Blue Iguana__4, Blue Iguana__5, Blue Iguana__6, Blue Iguana__7"
retail_wash_count,1,6,0.9177741958625029,0.8106906786277387,8.982336183835594,MO,"Scrubbles STL__1, Scrubbles STL__11, Scrubbles STL__4, Scrubbles STL__6, Scrubbles STL__7, Scrubbles STL__8"
retail_wash_count,2,5,0.8863685404434232,0.8202269944178142,10.345132550409323,FL,"Woodies__12, Woodies__13, Woodies__14, Woodies__3, Woodies__7"
retail_wash_count,3,4,0.8113088546364225,0.7024806305829983,8.013010902218237,SC,"Colonial Car Wash__3, Colonial Car Wash__4, Colonial Car Wash__5, Colonial Car Wash__6"
retail_wash_count,4,4,0.9472517008053343,0.8823591513742354,11.19875034932279,CA,"Brookhurst Express Car Wash__1, Magic Brush__4, Rapids Express__2, Rapids Express__3"
retail_wash_count,5,4,0.9134266398201656,0.8705511069274531,12.163985280156753,NC,"American Pride__1, American Pride__4, Edge Express__6, Heroes Car Wash__9"
retail_wash_count,6,4,0.8577707396268952,0.802909482182196,9.975176884834909,FL,"Boca Best Car Wash__1, Car Wash Palace__1, Cool Clean Car Wash__1, Coral Springs Classic Car Wash__1"
retail_wash_count,7,4,0.9156761725783381,0.869679935844109,10.349608612601847,TX,"Cadillac Express Carwash__5, Suds Deluxe__12, Suds Deluxe__6, Suds Deluxe__8"
retail_wash_count,8,4,0.8670618158476033,0.7045706199172382,9.32419942505815,GA,"Blue Penguin Car Wash__1, Fast Trac__1, Paradise Falls Carwash__1, Paradise Falls Carwash__3"
retail_wash_count,9,4,0.9316547016501975,0.9182031778710693,9.765865128893502,WV,"Wash Rite__1, Wash Rite__2, Wash Rite__3, Wash Rite__4"
retail_wash_count,10,4,0.8893534973284664,0.8417492169391627,11.909449098517625,FL,"Bubble Down__3, Radiant Express Car Wash__8, Woodies__1, Woodies__15"
retail_wash_count,11,4,0.9256911318603488,0.8833722234594384,7.025781691994494,AL,"Mach 1 Express Wash__15, Mach 1 Express Wash__9, Super Duck__2, Wash N Roll__6"
retail_wash_count,12,4,0.9562564538208852,0.9040594783446002,10.329081215227621,CA,"Drive Thru Express__1, Fullerton  Car Wash__1, Rapids Express__1, Super Duper__1"
retail_wash_count,13,4,0.9706473423003367,0.956843094724688,7.544690553305613,TN,"Champion CW__1, Champion CW__10, Champion CW__2, Champion CW__9"
retail_wash_count,14,4,0.9430596239131507,0.7265674097032678,8.546272695994125,MS,"Go Shine__1, Go Shine__3, Go Shine__4, Go Shine__5"
retail_wash_count,15,4,0.9465000968768226,0.9157507968589492,7.951588795003257,FL,"Bubble Down__4, Radiant Express Car Wash__6, Woodies__10, Woodies__6"
retail_wash_count,16,3,0.7928497459341205,0.7205894595083668,3.685210379499678,AL,"Big River Car Wash__4, Express On Vaughn__1, Sud Stop__10"
retail_wash_count,17,3,0.9346099695835322,0.9271893580569166,10.450583391584463,FL,"Gate Express__5, Gate Express__7, Gate Express__8"
retail_wash_count,18,3,0.8386963180031878,0.728440928581847,6.957237598962699,MI,"Ford Road Car Wash__1, Splash Auto Wash__1, Suds N Vac__1"
retail_wash_count,19,3,0.9507224912326331,0.9418944659776238,10.114507907678405,GA,"Blue Rhino Car Wash__1, Polished Peach Car Wash__1, Zips Express Car Wash__1"
retail_wash_count,20,3,0.8623761003382051,0.8024268810671276,5.85354327163491,GA,"Gloss Car Wash__1, Mr Clean Car Wash__12, Mr Clean Car Wash__13"
retail_wash_count,21,3,0.8024734500437619,0.7277669882063635,5.726701815205021,FL,"Go Clean Car Wash__1, Go Clean Car Wash__2, Super Suds__1"
retail_wash_count,22,3,0.7896960956892705,0.7294880080260592,5.677933396090195,SC,"Wash Wizard__1, Wash Wizard__3, Wash Wizard__4"
retail_wash_count,23,3,0.7907554560957254,0.7066846798397574,5.457401148693678,CA,"Bubbas Express Car Wash__1, Elite Car Wash__1, Wilson Way Chevron__1"
retail_wash_count,24,3,0.9499495958650916,0.9077577847092266,7.97803870521227,FL,"Bubble Down__1, Jammin Car Wash__1, Radiant Express Car Wash__4"
retail_wash_count,25,3,0.9341364673225115,0.912063757022365,8.094904477849349,GA,"Sud Stop__3, Top Wash__1, Top Wash__3"
retail_wash_count,26,3,0.9299374167088265,0.9059444639657447,9.069976712777214,FL,"Wash City__11, Wash City__12, Wash City__9"
retail_wash_count,27,3,0.9303162067929728,0.8933794040050677,9.917040956680667,FL,"Snappy Car Wash__1, Snappy Car Wash__6, Total Package Car Wash__3"
retail_wash_count,28,3,0.9440758603474019,0.933376784962361,11.046308175382288,CA,"Clean Wave__1, Googie__1, Superfine Auto Spa__1"
retail_wash_count,29,3,0.8654225466118133,0.7905420197422398,5.071978114156641,WI,"Tsunami Car Wash__14, Tsunami Car Wash__3, Tsunami Car Wash__9"
retail_wash_count,30,3,0.7926362284588953,0.7104126006588511,3.514940256420252,KY,"Circle K__1, Circle K__2, Circle K__3"
retail_wash_count,31,3,0.8389102402995962,0.79616081716432,7.511885153601971,TX,"Superior Flagship__1, Superior Mermaid Carwash__1, Zips Express Car Wash__18"
retail_wash_count,32,3,0.9139263948551761,0.896656463581648,11.67634347099406,IN,"Drip Auto Spa__1, Wash Up__3, Wash Up__7"
retail_wash_count,33,3,0.8959335476223131,0.8563815498443184,8.643948889782504,NC,"Edge Express__10, Riptide__17, Riptide__3"
retail_wash_count,34,3,0.8960997472877502,0.818418454472965,9.781852876510781,MS,"Century Car Wash__2, Century Car Wash__4, Century Car Wash__8"
retail_wash_count,35,3,0.9650945980676222,0.9547090358596922,8.852783688560006,IL,"Vipexpresscarwash.net__1, Wash U__5, Wash U__6"
retail_wash_count,36,3,0.8836644695931254,0.830774659569968,7.083563233664361,CO,"Express Car Wash__1, Express Car Wash__2, Express Car Wash__4"
retail_wash_count,37,3,0.8940964332297822,0.8395537949737928,11.126374456787417,TN,"Wash 37135__1, Wash N Roll__1, Wash N Roll__3"
retail_wash_count,38,3,0.7923264960690749,0.7302932136533034,10.197979044269404,GA,"Express Pro Carwash__1, Whitecap__4, Wow Car Wash__3"
retail_wash_count,39,3,0.9240544964854375,0.9115854811247455,10.269871113172268,FL,"Express Wash__1, Radiant Express Car Wash__1, Total Package Car Wash__1"
retail_wash_count,40,3,0.9521529616166636,0.9266331948557238,4.314544214722105,CA,"Extreme Express__1, Monkey Shine Car Wash__1, Stevens Creek Xpress__1"
retail_wash_count,41,3,0.8349779109104123,0.7428133294619278,10.015341085870118,AZ,"Fast Lap Car Wash__1, Rinse My Ride__1, Sonoran Express Car Wash__1"
retail_wash_count,42,3,0.8254067203522665,0.7640935980566097,3.384346134441168,CA,"Fast N Furious Speed Wash__1, Magic Brush__3, Magnus Car Wash__1"
retail_wash_count,43,3,0.9503529706087672,0.9231750797333935,9.071678725705958,IL,"Snappy Kedzie Express Wash__1, Wash U__12, Wash U__14"
retail_wash_count,44,3,0.9076557123929,0.8827772536975205,5.133296499620572,FL,"Gate Express__10, Gate Express__19, Gate Express__9"
retail_wash_count,45,3,0.9140219390912804,0.8876658939585552,10.955407724119329,FL,"International Auto Spa__1, Woodies__18, Woodies__19"
retail_wash_count,46,3,0.8007633381831006,0.7271036834447964,8.022319932436432,FL,"Jules Car Wash__1, Jules Car Wash__2, Jules Car Wash__4"
retail_wash_count,47,3,0.8980857913596482,0.8495160352748427,12.343711420136561,SC,"Aqua Shine Express__1, Papa Bear__3, Sonic Suds__1"
retail_wash_count,48,3,0.8369723386518225,0.7935074601559822,12.14821230730623,AL,"Mach 1 Express Wash__11, Mach 1 Express Wash__17, New Day Car Wash__3"
retail_wash_count,49,3,0.9027175651437664,0.8654363762143622,11.056883300803648,TN,"Riptide__14, Riptide__16, Wash N Roll__2"
retail_wash_count,50,3,0.9068206790585113,0.8606906789520963,8.840936364185664,TX,"Oasis Auto Spa__1, Vibe Car Wash__1, Vibe Car Wash__2"
retail_wash_count,51,3,0.8490368719729059,0.7913951097065888,6.703499157525666,GA,"Aqua Blue Car Wash__1, Aqua Blue Car Wash__3, Orbit Car Wash__1"
retail_wash_count,52,3,0.8964074132894521,0.8852581593867911,7.28005006974687,NY,"Seaford Car Wash__1, Sunrise Car Wash__1, Texas Car Wash__1"
retail_wash_count,53,3,0.9669589470690302,0.9562070964555567,7.415142221328065,TX,"JJscarwash__1, JJscarwash__3, JJscarwash__4"
retail_wash_count,54,3,0.9224358308471001,0.8884698640244983,7.143384753507307,VA,"H2GLO CAR WASH__1, TLC Car Wash__1, TLC Car Wash__2"
retail_wash_count,55,3,0.9048357596099091,0.8920508152001068,9.611487860496807,NC,"American Pride__5, American Pride__6, Riptide__1"
retail_wash_count,56,3,0.9654021656623163,0.9499962765919359,11.51002710330555,CA,"Happy Car Wash__1, San Diego Car Care Costa Verde__1, San Diego Car Care Costa Verde__2"
retail_wash_count,57,3,0.907984383736156,0.896978857562092,9.368628170450066,FL,"Alton Town Center__1, Pelican Auto Wash__1, Pink Bird Car Wash__1"
total_wash_count,0,6,0.9441854913019624,0.8738899866056191,10.11944561184707,CA,"Brookhurst Express Car Wash__1, Drive Thru Express__1, Fullerton  Car Wash__1, Rapids Express__1, Rapids Express__2, Rapids Express__3"
total_wash_count,1,6,0.9562360658757092,0.901112595537607,8.623074407619555,MO,"Scrubbles STL__1, Scrubbles STL__10, Scrubbles STL__11, Scrubbles STL__4, Scrubbles STL__7, Scrubbles STL__8"
total_wash_count,2,6,0.9117835767068722,0.7879349450106535,6.768339600796324,MO,"Blue Iguana__1, Blue Iguana__3, Blue Iguana__4, Blue Iguana__5, Blue Iguana__6, Blue Iguana__7"
total_wash_count,3,5,0.8974328552044897,0.7738973568149086,11.072388019988871,NC,"American Pride__1, American Pride__4, American Pride__6, Edge Express__6, Heroes Car Wash__9"
total_wash_count,4,5,0.8770134112703947,0.7320616696738204,9.35269327026948,GA,"Blue Penguin Car Wash__1, Fast Trac__1, FoamWorks Express__8, Paradise Falls Carwash__1, Paradise Falls Carwash__3"
total_wash_count,5,5,0.9493178410180445,0.9226800814813173,10.345132550409323,FL,"Woodies__12, Woodies__13, Woodies__14, Woodies__3, Woodies__7"
total_wash_count,6,4,0.9666964523644054,0.897026156906733,8.546272695994125,MS,"Go Shine__1, Go Shine__3, Go Shine__4, Go Shine__5"
total_wash_count,7,4,0.8495451500336576,0.780770290393357,11.173132021536794,NC,"Edge Express__10, Riptide__17, Riptide__3, Rocket Wash__5"
total_wash_count,8,4,0.9404444683217319,0.9050416105742606,9.765865128893502,WV,"Wash Rite__1, Wash Rite__2, Wash Rite__3, Wash Rite__4"
total_wash_count,9,4,0.9646397826325219,0.9504020496426193,7.544690553305613,TN,"Champion CW__1, Champion CW__10, Champion CW__2, Champion CW__9"
total_wash_count,10,4,0.9076580256614123,0.8366282931983269,11.050508549085933,TX,"Clean__1, Oasis Auto Spa__1, Vibe Car Wash__1, Vibe Car Wash__2"
total_wash_count,11,4,0.8770642628637321,0.7800559863003665,8.394908104079978,SC,"Colonial Car Wash__6, Sonic Suds__1, Sonic Suds__2, Sonic Suds__4"
total_wash_count,12,4,0.9352418872620453,0.8995583111204043,8.356563812105085,TX,"Dino Clean__1, Super Splash Carwash__3, Zips Express Car Wash__22, Zips Express Car Wash__23"
