client_id_location_id,operational_start_date,latitude,longitude,state,region,city,zip,cohort,cbsa_id,cbsa_name,h3_id
fivestar_6,2022-04-28,36.037959,-79.855512,NC,South,Greensboro,27407,mature,24660,"Greensboro-High Point, NC",882a8b7201fffff
fivestar_7,2023-02-21,36.203392,-81.666641,NC,South,Boone,28607,mature,14380,"Boone, NC",8844d96923fffff
flawlessautobathinc_1,2015-10-14,40.6327819,-74.137557,NY,Northeast,STATEN ISLAND,10302,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a10620dfffff
foamworksexpress_10,2023-08-29,31.962575,-83.7616859,GA,South,Cordele,31015,mature,18380,"Cordele, GA",8844c4a983fffff
foamworksexpress_3,2022-02-02,32.74461,-83.725474,GA,South,Macon,31216,mature,31420,"Macon-Bibb County, GA",8844c0b04bfffff
foamworksexpress_6,2022-07-19,31.206045,-81.482207,GA,South,Brunswick,31525,mature,15260,"Brunswick, GA",8844f31aabfffff
foamworksexpress_7,2023-06-01,32.8403175,-83.6252419,GA,South,Macon,31201,mature,31420,"Macon-Bibb County, GA",8844c0a36bfffff
foamworksexpress_8,2023-01-31,33.794396,-84.6335,GA,South,Lithia Springs,30122,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c1a465fffff
foamworksexpress_9,2023-03-07,32.834051,-83.741715,GA,South,Macon,31220,mature,31420,"Macon-Bibb County, GA",8844c0b095fffff
foothillscarwash_1,2022-06-16,33.320461,-111.975791,AZ,West,Phoenix,85044,mature,38060,"Phoenix-Mesa-Scottsdale, AZ",8848ebb4b5fffff
gallocarwash_1,2023-05-16,29.6804967,-82.3392005,FL,South,Gainesville,32609,mature,23540,"Gainesville, FL",8844f420b5fffff
glacierexpress_3,2023-05-02,45.7718269,-108.5772338,MT,West,Billings,59102,mature,13740,"Billings, MT",88279e365bfffff
glocarwash_1,2018-04-17,32.833872,-97.19808,TX,South,Hurst,76053,mature,19100,"Dallas-Fort Worth-Arlington, TX",8826cbd265fffff
glosscarwash_1,2021-09-27,33.8788494,-84.166362,GA,South,Lilburn,30047,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c13a27fffff
gocleancarwash_1,2022-05-03,30.482631,-84.235242,FL,South,Tallahassee,32308,mature,45220,"Tallahassee, FL",8844e29497fffff
gocleancarwash_2,2023-06-08,30.486471,-84.316591,FL,South,Tallahassee,32303,mature,45220,"Tallahassee, FL",8844e04b1bfffff
gocleancarwash_3,2023-01-18,31.8421911,-85.1715473,AL,South,Eufaula,36027,mature,21640,"Eufaula, AL-GA",8844eed861fffff
gocleanpensacola_2,2023-06-21,30.476286,-87.3078559,FL,South,Pensacola,32526,mature,37860,"Pensacola-Ferry Pass-Brent, FL",884452928dfffff
gogreennclean1_1,2017-12-14,39.861559,-75.687217,PA,Northeast,Kennett Square,19348,mature,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882aac1413fffff
googie_1,2019-10-29,33.9663951,-118.0409283,CA,West,Whittier,90602,mature,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a1d347fffff
grandprixcarwash_1,2010-03-11,37.9597076,-122.328985,CA,West,San Pablo,94803,mature,41860,"San Francisco-Oakland-Hayward, CA",8828308c21fffff
greatnorthautowash_1,2021-02-04,45.7723372,-87.082274,MI,Midwest,Escanaba,49829,mature,21540,"Escanaba, MI",882740d599fffff
greenoceancarwash_1,2020-11-19,41.5652456,-70.595585,MA,Northeast,Falmouth,2536,mature,12700,"Barnstable Town, MA",882a316105fffff
grimescene_1,2022-04-18,33.5943118,-102.3733747,TX,South,Levelland,79336,mature,30220,"Levelland, TX",8848d24713fffff
gwatzillacarwash_1,2022-10-06,34.8817635,-92.1096764,AR,South,Jacksonville,72076,mature,30780,"Little Rock-North Little Rock-Conway, AR",88265b555bfffff
h2glocarwash_1,2015-12-10,37.2475037,-80.0346956,VA,South,Cave Spring,24018,mature,40220,"Roanoke, VA",882a8a8219fffff
h2oautospa_1,2013-07-25,40.569618,-74.111064,NY,Northeast,STATEN ISLAND,10306,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a106281fffff
haffners_1,2016-11-17,42.698583,-71.159571,MA,Northeast,Lawrence,1843,mature,14460,"Boston-Cambridge-Newton, MA-NH",882a3046b9fffff
haffners_10,2016-12-27,42.733344,-71.426193,NH,Northeast,Hudson,3051,mature,31700,"Manchester-Nashua, NH",882a304c55fffff
haffners_2,2016-12-08,42.706838,-71.175758,MA,Northeast,Lawrence,1841,mature,14460,"Boston-Cambridge-Newton, MA-NH",882a3046a1fffff
haffners_3,2017-02-01,42.689116,-71.157979,MA,Northeast,Lawrence,1843,mature,14460,"Boston-Cambridge-Newton, MA-NH",882a3046bbfffff
haffners_5,2016-11-12,42.582425,-71.196087,MA,Northeast,Tewksbury,1876,mature,14460,"Boston-Cambridge-Newton, MA-NH",882a3071edfffff
haffners_6,2017-02-01,42.743325,-71.153011,MA,Northeast,Methuen,1844,mature,14460,"Boston-Cambridge-Newton, MA-NH",882a304611fffff
haffners_7,2016-12-08,42.663587,-71.303932,MA,Northeast,Lowell,1850,mature,14460,"Boston-Cambridge-Newton, MA-NH",882a3045b3fffff
haffners_8,2017-02-01,42.81354,-71.102353,MA,Northeast,Haverhill,1830,mature,14460,"Boston-Cambridge-Newton, MA-NH",882a30548dfffff
happycarwash2_1,2022-10-01,44.6628723,-123.1239851,OR,West,Albany,97321,mature,18700,"Corvallis, OR",8828f4370bfffff
havasuexpress_1,2023-05-18,34.4769655,-114.3461931,AZ,West,Lake Havasu City,86403,mature,29420,"Lake Havasu City-Kingman, AZ",8829b0b4a1fffff
heroescarwash_3,2022-01-13,35.4861251,-82.5245317,NC,South,Asheville,28803,mature,11700,"Asheville, NC",8844d99acbfffff
heroescarwash_8,2023-03-02,35.654461,-80.456657,NC,South,Salisbury,28146,mature,16740,"Charlotte-Concord-Gastonia, NC-SC",8844da266dfffff
heroescarwash_9,2023-04-15,35.787114,-78.809254,NC,South,Cary,27513,mature,39580,"Raleigh, NC",882a896db7fffff
hippocarwash_1,2014-09-15,47.711306,-116.79321,ID,West,Coeur d'Alene,83815,mature,17660,"Coeur d'Alene, ID",8812db341dfffff
hitechautocare_1,2018-01-10,18.3682945,-66.0518587,FL,South,San Juan,926,mature,41980,"San Juan-Carolina-Caguas, PR",884cee78adfffff
ikocarwash_1,2022-11-10,26.0657126,-80.259735,FL,South,Davie,33328,mature,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844a104d3fffff
imperialcarwash_1,2023-01-24,28.284726,-82.676487,FL,South,New Port Richey,34654,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441aa9c9fffff
internationalautospa_1,2021-05-05,27.2700815,-82.4684296,FL,South,Sarasota,34233,mature,35840,"North Port-Sarasota-Bradenton, FL",88441e7367fffff
jammincarwash_1,2019-12-07,28.176909,-82.46477,FL,South,Lutz,33548,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a02edfffff
jcautowash_1,2015-01-19,41.127633,-100.762562,NE,Midwest,North Platte,69101,mature,35820,"North Platte, NE",88261ad219fffff
jetexpresscarwash_1,2021-06-22,37.2137622,-80.3996817,VA,South,Blacksburg,24060,mature,13980,"Blacksburg-Christiansburg-Radford, VA",882a8a8921fffff
jetexpressfranklin_1,2021-05-07,35.158971,-83.392801,NC,South,Franklin,28734,mature,19000,"Cullowhee, NC (nearest)",8844ce6d25fffff
jimmysudscarwash_1,2019-09-27,39.6997085,-105.1109071,CO,West,Lakewood,80226,mature,19740,"Denver-Aurora-Lakewood, CO",88268cd9c5fffff
jjexpresscarwash_1,2022-06-14,32.837714,-109.7352702,AZ,West,Thatcher,85552,mature,40940,"Safford, AZ",8848ea54a5fffff
jjscarwash_1,2018-02-08,29.4864818,-95.2150591,TX,South,Friendswood,77546,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446c8da5fffff
jjscarwash_3,2018-10-17,29.4890185,-95.161119,TX,South,League City,77573,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446c12abfffff
jjscarwash_4,2022-10-06,29.445288,-95.084071,TX,South,Dickinson,77539,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446c1315fffff
julescarwash_1,2016-08-01,27.8810228,-82.327289,FL,South,Riverview,33569,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441ac701fffff
julescarwash_2,2018-11-02,27.9378376,-82.2932848,FL,South,Brandon,33511,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441ac503fffff
kindcarwash_1,2022-12-05,39.229497,-85.905272,IN,Midwest,Columbus,47201,mature,18020,"Columbus, IN",88266cc5ddfffff
kiwicarwash_1,2022-04-19,27.638106,-80.43679,FL,South,Vero Beach,32966,mature,42680,"Sebastian-Vero Beach, FL",8844a8199dfffff
koalacarwash_1,2018-08-29,33.930623,-83.307606,GA,South,Athens,30605,mature,12020,"Athens-Clarke County, GA",8844c3a109fffff
kuhnsvillecarwash_1,2014-07-22,40.592785,-75.586494,PA,Northeast,Allentown,18104,mature,10900,"Allentown-Bethlehem-Easton, PA-NJ",882a126247fffff
kwikcarwash_1,2015-06-05,37.929019,-84.550586,KY,South,Nicholasville,40356,mature,30460,"Lexington-Fayette, KY",88266d354bfffff
lakesedge_1,2023-03-08,35.58289,-80.988709,NC,South,Sherrills Ford,28673,mature,25860,"Hickory-Lenoir-Morganton, NC",8844d86da1fffff
lathroparcocarwash_1,2020-08-06,37.825928,-121.2203029,CA,West,Manteca,95336,mature,44700,"Stockton-Lodi, CA",88283604dbfffff
laxpresscarwash_1,2017-02-24,40.047034,-76.293284,PA,Northeast,Lancaster,17602,mature,29540,"Lancaster, PA",882aac5725fffff
legacyexpresswash_1,2020-12-18,41.441091,-97.320507,NE,Midwest,Columbus,68601,mature,18100,"Columbus, NE",88261dbad3fffff
lexingtonautospa_1,2010-02-04,38.0418843,-84.46287,KY,South,Lexington,40505,mature,30460,"Lexington-Fayette, KY",88266dac2dfffff
lightningfast_1,2017-07-19,28.955706,-98.492339,TX,South,Pleasanton,78064,mature,41700,"San Antonio-New Braunfels, TX",8848826c19fffff
liquidsunshine_1,2022-11-15,30.224516,-81.552353,FL,South,Jacksonville,32256,mature,27260,"Jacksonville, FL",8844f055cbfffff
localcarwash_1,2017-05-23,39.9362195,-77.6671781,PA,Northeast,Chambersburg,17201,mature,16540,"Chambersburg-Waynesboro, PA",882aae5447fffff
lonestarsudsexpress_2,2023-04-19,33.480078,-101.888225,TX,South,Lubbock,79423,mature,31180,"Lubbock, TX",8826de6807fffff
louisvillehondaworld_1,2010-03-11,38.216972,-85.581459,KY,South,Louisville,40299,mature,31140,"Louisville/Jefferson County, KY-IN",88266d48bdfffff
mach1expresswash_1,2019-06-19,34.0453369,-85.2370699,GA,South,Cedartown,30125,mature,16340,"Cedartown, GA",8844cc826bfffff
mach1expresswash_10,2022-10-13,34.206632,-84.800175,GA,South,Cartersville,30121,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844ccc537fffff
mach1expresswash_12,2023-02-08,34.91213,-88.50338,MS,South,Corinth,38834,mature,18420,"Corinth, MS",88264bcec5fffff
mach1expresswash_13,2023-04-19,38.68929,-75.397313,DE,South,Georgetown,19947,mature,41540,"Salisbury, MD-DE",882aad6759fffff
mach1expresswash_15,2023-05-10,34.709848,-86.742591,AL,South,Madison,35758,mature,26620,"Huntsville, AL",88264932bbfffff
mach1expresswash_6,2020-03-13,35.334301,-81.8968819,NC,South,Forest City,28043,mature,22580,"Forest City, NC",8844d8ac5bfffff
mach1expresswash_9,2022-05-26,34.757523,-86.679296,AL,South,Huntsville,35806,mature,26620,"Huntsville, AL",882649ad1bfffff
magicbrush_1,2023-08-15,33.9105334,-117.2733655,CA,West,Moreno Valley,92553,mature,40140,"Riverside-San Bernardino-Ontario, CA",8829a00201fffff
magicbrush_2,2023-06-13,33.715388,-117.179373,CA,West,Menifee,92585,mature,40140,"Riverside-San Bernardino-Ontario, CA",8829a0c699fffff
magicbrush_3,2023-07-17,34.136605,-117.336211,CA,West,San Bernardino,92407,mature,40140,"Riverside-San Bernardino-Ontario, CA",8829a00ebbfffff
magicbrush_4,2023-04-24,33.6795662,-117.8009868,CA,West,Irvine,92604,mature,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a0b2e9fffff
magiccitycarwash_1,2021-11-11,48.2426129,-101.2967849,ND,Midwest,Minot,58703,mature,33500,"Minot, ND",8827a8b491fffff
magnuscarwash_1,2022-08-16,34.181835,-117.342148,CA,West,San Bernardino,92407,mature,40140,"Riverside-San Bernardino-Ontario, CA",8829a03b27fffff
megashine_1,2023-02-16,42.524083,-82.932483,MI,Midwest,Roseville,48066,mature,19820,"Detroit-Warren-Dearborn, MI",882ab2d461fffff
mendhamcarwash_1,2014-11-25,40.7819423,-74.5883127,NJ,Northeast,Mendham,7945,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a12b0d5fffff
mintcarwash_1,2018-12-12,32.997453,-96.848735,TX,South,Dallas,75287,mature,19100,"Dallas-Fort Worth-Arlington, TX",8826c87589fffff
mintexpresscarwash_1,2020-08-18,29.90405,-95.6847899,TX,South,Houston,77095,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446dd801fffff
mintexpresscarwash_3,2023-05-10,29.8171767,-95.7743788,TX,South,Katy,77449,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446ca493fffff
misticexpresscarwash_1,2014-08-27,39.659914,-84.110608,OH,Midwest,CENTERVILLE,45440,mature,19380,"Dayton, OH",882a906493fffff
misticexpresscarwash_2,2017-09-29,39.6758215,-83.9407085,OH,Midwest,Xenia,45385,mature,19380,"Dayton, OH",882a939259fffff
misticexpresscarwash_3,2018-07-17,39.8098066,-84.0258578,OH,Midwest,Fairborn,45324,mature,19380,"Dayton, OH",882a902b25fffff
mojoxpresswash_1,2017-11-09,32.5898151,-82.3307688,GA,South,Swainsboro,30401,mature,20140,"Dublin, GA (nearest)",8844c29301fffff
mojoxpresswash_2,2022-11-29,33.1089209,-82.0239966,GA,South,Waynesboro,30830,mature,12260,"Augusta-Richmond County, GA-SC",8844c20157fffff
monkeyshine_1,2015-12-18,27.613834,-99.467364,TX,South,Laredo,78045,mature,29700,"Laredo, TX",884880c84dfffff
monstersexpressllc_1,2020-01-10,27.231477,-80.268222,FL,South,Stuart,34994,mature,38940,"Port St. Lucie, FL",8844a8d83dfffff
mountainedge_1,2023-03-24,36.9599594,-81.0961795,VA,South,Wytheville,24382,mature,14140,"Bluefield, WV-VA (nearest)",882a8a48ddfffff
mountainexpress_1,2023-01-09,35.2980063,-82.4374345,NC,South,Hendersonville,28792,mature,11700,"Asheville, NC",8844dd6729fffff
mountainexpress_2,2022-12-22,35.3457587,-82.4322628,NC,South,Hendersonville,28792,mature,11700,"Asheville, NC",8844dd6555fffff
moyka441_1,2019-05-21,26.096037,-80.201637,FL,South,Davie,33317,mature,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844a13a47fffff
moyka441_3,2022-05-25,26.1377151,-80.1862354,FL,South,Fort Lauderdale,33311,mature,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844a13a37fffff
mrcleancarwash_1,2021-04-21,33.833447,-83.881198,GA,South,Loganville,30052,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c17055fffff
mrcleancarwash_11,2022-12-12,33.968317,-84.027426,GA,South,Lawrenceville,30043,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c176a7fffff
mrcleancarwash_12,2022-12-16,33.871043,-84.187615,GA,South,Norcross,30093,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c13a05fffff
mrcleancarwash_13,2022-12-16,33.938408,-84.120367,GA,South,Lawrenceville,30044,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c13913fffff
mrcleancarwash_14,2023-05-01,30.1420232,-81.7681602,FL,South,Orange Park,32065,mature,27260,"Jacksonville, FL",8844f01aedfffff
mrcleancarwash_15,2023-08-21,34.2440187,-84.488228,GA,South,Canton,30114,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844cc5155fffff
mrcleancarwash_16,2023-07-25,33.989681,-84.2761835,GA,South,Alpharetta,30022,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c12311fffff
mrcleancarwash_3,2021-06-24,28.827798,-81.886524,FL,South,Leesburg,34748,mature,36740,"Orlando-Kissimmee-Sanford, FL",8844f4d89bfffff
mrcleancarwash_4,2021-07-21,34.879433,-83.955529,GA,South,Blairsville,30512,mature,18460,"Cornelia, GA (nearest)",8844ce0497fffff
mrcleancarwash_6,2022-02-02,29.157706,-82.130806,FL,South,Ocala,34471,mature,36100,"Ocala, FL",8844f411b5fffff
mrcleancarwash_9,2022-10-11,34.0306335,-84.4358507,GA,South,Marietta,30062,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c135ddfffff
mrdcarwash_1,2019-10-21,43.3168699,-88.3719371,WI,Midwest,Hartford,53027,mature,33340,"Milwaukee-Waukesha-West Allis, WI",88275d4713fffff
newportautospa_1,2020-07-21,33.627934,-117.932305,CA,West,Newport Beach,92663,mature,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a54c03fffff
nicholasvillecw_1,2008-05-06,37.8913661,-84.5677961,KY,South,Nicholasville,40356,mature,30460,"Lexington-Fayette, KY",88266d353bfffff
norcoautospa_1,2020-10-27,33.897458,-117.564028,CA,West,Norco,92860,mature,40140,"Riverside-San Bernardino-Ontario, CA",8829a0ab59fffff
northportcarwash_1,2018-08-02,27.0437502,-82.2395507,FL,South,North Port,34287,mature,35840,"North Port-Sarasota-Bradenton, FL",88441e436dfffff
oasisautospa_1,2023-04-13,33.149619,-96.68141,TX,South,McKinney,75070,mature,19100,"Dallas-Fort Worth-Arlington, TX",8826c83b01fffff
obxpress_1,2022-10-18,36.0711886,-75.6958011,NC,South,Kitty Hawk,27949,mature,28620,"Kill Devil Hills, NC",882af02b5bfffff
oceanexpress_1,2022-01-12,39.8716138,-105.0244184,CO,West,Federal Heights,80260,mature,19740,"Denver-Aurora-Lakewood, CO",882681a413fffff
oceanstatecarwash_1,2019-09-24,41.719308,-71.443596,RI,Northeast,Warwick,2886,mature,39300,"Providence-Warwick, RI-MA",882a330753fffff
olliewash_1,2019-10-15,37.734484,-87.1208249,KY,South,Owensboro,42301,mature,36980,"Owensboro, KY",88266aaaa1fffff
papabear_1,2021-12-14,34.549285,-82.673258,SC,South,Anderson,29621,mature,24860,"Greenville-Anderson-Mauldin, SC",8844dd8b4dfffff
papabear_3,2022-05-04,34.8260102,-82.5614855,SC,South,Easley,29640,mature,24860,"Greenville-Anderson-Mauldin, SC",8844dd1a83fffff
papabear_4,2023-07-11,34.531945,-82.696336,SC,South,Anderson,29625,mature,24860,"Greenville-Anderson-Mauldin, SC",8844dd9985fffff
paradisefallscarwash_1,2020-02-06,33.8621064,-84.6716166,GA,South,Powder Springs,30127,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c1a4a9fffff
paradisefallscarwash_3,2020-12-10,33.847285,-84.610263,GA,South,Austell,30106,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c1a5e3fffff
pastimeautowash_1,2010-01-02,39.5053902,-121.5444065,CA,West,OROVILLE,95966,mature,17020,"Chico, CA",8828334827fffff
patriotpetroleum_1,2018-11-29,41.560534,-71.285656,RI,Northeast,Portsmouth,2871,mature,39300,"Providence-Warwick, RI-MA",882a333217fffff
pelicanautowash_1,2022-01-31,26.8037459,-80.0554092,FL,South,North Palm Beach,33408,mature,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844aebb2dfffff
pelicancarwash_1,2023-08-30,27.8307813,-80.4801545,FL,South,Sebastian,32958,mature,42680,"Sebastian-Vero Beach, FL",8844a80d55fffff
piratescove_1,2023-07-24,35.3392525,-77.9190192,NC,South,Goldsboro,27534,mature,24140,"Goldsboro, NC",882ad444b3fffff
planetoil_1,2022-09-20,42.7323114,-83.3787556,MI,Midwest,Clarkston,48346,mature,19820,"Detroit-Warren-Dearborn, MI",88274dac5dfffff
platinumautospa_1,2019-12-18,45.45947,-98.4551017,SD,Midwest,Aberdeen,57401,mature,10100,"Aberdeen, SD",8826318955fffff
precisionexpresscarwash_1,2017-01-26,32.488615,-95.398186,TX,South,Lindale,75771,mature,46340,"Tyler, TX",8826c93267fffff
prestigeautospa_1,2020-01-17,25.915632,-80.156985,FL,South,North Miami Beach,33160,mature,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844a10283fffff
prestigecarwash_1,2020-03-03,38.31443,-85.562454,KY,South,Louisville,40241,mature,31140,"Louisville/Jefferson County, KY-IN",88266d4a07fffff
prestoconyerscarwash_1,2022-08-15,33.657595,-84.002192,GA,South,Conyers,30013,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c1012bfffff
purecarwash_1,2022-12-30,31.242285,-90.479582,MS,South,McComb,39648,mature,32620,"McComb, MS",8844420691fffff
pvcarwash_1,2019-01-24,33.601569,-111.987911,AZ,West,Phoenix,85032,mature,38060,"Phoenix-Mesa-Scottsdale, AZ",8829b6d8cbfffff
quickjetcarwash_1,2021-05-12,35.863275,-83.5279709,TN,South,Sevierville,37862,mature,42940,"Sevierville, TN",8844ca0ed7fffff
quicknclean_1,2021-09-16,36.061543,-95.784887,OK,South,Broken Arrow,74012,mature,46140,"Tulsa, OK",8826e85829fffff
radiantexpresscarwash_3,2020-12-17,28.148142,-81.446066,FL,South,Kissimmee,34759,mature,36740,"Orlando-Kissimmee-Sanford, FL",8844a98a37fffff
radiantexpresscarwash_4,2021-10-12,28.2195769,-82.4571379,FL,South,Land O' Lakes,34639,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a00cdfffff
radiantexpresscarwash_5,2022-04-27,28.530828,-82.511058,FL,South,Spring Hill,34609,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a2a4bfffff
radiantexpresscarwash_6,2022-11-07,27.7731511,-82.3900834,FL,South,Apollo Beach,33572,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441ad40dfffff
radiantexpresscarwash_7,2023-08-08,28.2671494,-82.1882908,FL,South,Zephyrhills,33541,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a46d5fffff
rinsemyride_2,2022-11-25,33.654203,-112.06713,AZ,West,Phoenix,85024,mature,38060,"Phoenix-Mesa-Scottsdale, AZ",8829b6c065fffff
riptide_1,2022-03-18,35.941183,-78.561212,NC,South,Raleigh,27614,mature,39580,"Raleigh, NC",882a8975a7fffff
riptide_2,2021-11-19,37.567935,-77.401696,VA,South,Richmond,23223,mature,40060,"Richmond, VA",882a8d9165fffff
riptide_3,2022-02-04,35.9704533,-78.9508619,NC,South,Durham,27707,mature,20500,"Durham-Chapel Hill, NC",882a896921fffff
riptide_5,2022-04-14,35.2569432,-81.1146928,NC,South,Gastonia,28056,mature,16740,"Charlotte-Concord-Gastonia, NC-SC",8844d87165fffff
riptide_6,2022-05-04,35.315321,-81.189858,NC,South,Dallas,28034,mature,16740,"Charlotte-Concord-Gastonia, NC-SC",8844d871d9fffff
riptide_7,2023-02-16,36.799698,-76.352119,VA,South,Portsmouth,23701,mature,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",882af62f4dfffff
riptide_8,2023-06-15,35.180416,-78.982004,NC,South,Spring Lake,28390,mature,22180,"Fayetteville, NC",882ad60d83fffff
riverheadtoyotacarwash_1,2013-10-18,40.9238117,-72.6984423,NY,Northeast,Riverhead,11901,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a154629fffff
riverside_1,2016-09-07,42.9320614,-85.3591182,MI,Midwest,Lowell,49331,mature,24340,"Grand Rapids-Wyoming, MI",8827481317fffff
riverside_2,2017-01-26,44.25531,-85.4039916,MI,Midwest,Cadillac,49601,mature,15620,"Cadillac, MI",88274136c9fffff
riverside_3,2017-11-17,42.964536,-85.072397,MI,Midwest,Ionia,48846,mature,26960,"Ionia, MI",8827488e03fffff
roadrunner_1,2022-07-12,42.855856,-88.32707,WI,Midwest,Mukwonago,53149,mature,33340,"Milwaukee-Waukesha-West Allis, WI",88275d6cedfffff
roadrunner_2,2022-08-02,42.948622,-88.1102559,WI,Midwest,New Berlin,53151,mature,33340,"Milwaukee-Waukesha-West Allis, WI",88275d6449fffff
roadrunnerexpress_1,2021-10-07,37.3517798,-79.2267212,VA,South,Lynchburg,24502,mature,31340,"Lynchburg, VA",882a88c083fffff
roadrunnerexpress_3,2023-09-01,37.417232,-79.911144,VA,South,Daleville,24083,mature,40220,"Roanoke, VA",882a8e2899fffff
rock&rollcarwash_1,2010-08-17,29.9533081,-89.9799194,LA,South,Chalmette,70043,mature,35380,"New Orleans-Metairie, LA",8844464305fffff
rockawayautobath_1,2016-01-08,40.5815001,-73.8373237,NY,Northeast,ROCKAWAY PARK,11694,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a1039e9fffff
rocketwash2_3,2021-10-01,36.166852,-81.137401,NC,South,Wilkesboro,28697,mature,35900,"North Wilkesboro, NC",8844db06bdfffff
rocketwash2_4,2022-10-01,36.166852,-81.137401,NC,South,Wilkesboro,28697,mature,35900,"North Wilkesboro, NC",8844db06bdfffff
rocketwash2_5,2022-10-01,35.9470031,-79.0590484,NC,South,Chapel Hill,27514,mature,20500,"Durham-Chapel Hill, NC",882a8ba429fffff
rocketwash2_7,2023-10-01,36.0759831,-79.2750705,NC,South,Mebane,27302,mature,15500,"Burlington, NC",882a8baa1dfffff
