client_id_location_id,operational_start_date,latitude,longitude,state,region,city,zip,cohort,cbsa_id,cbsa_name,h3_id
rocketwash_5,2022-06-21,34.2843157,-85.167139,GA,South,Rome,30161,mature,40660,"Rome, GA",8844cc8c37fffff
rocknrollexpresscarwash_1,2020-06-24,27.1839874,-80.2413439,FL,South,Stuart,34994,mature,38940,"Port St. Lucie, FL",8844a8db35fffff
rocksedge_1,2023-03-03,36.2627033,-80.3657969,NC,South,King,27021,mature,49180,"Winston-Salem, NC",882a8b4b2bfffff
roguecarwash_1,2022-11-29,42.431156,-123.318903,OR,West,Grants Pass,97526,mature,24420,"Grants Pass, OR",882818d31dfffff
rollingthunder_1,2023-01-20,40.312286,-76.585289,PA,Northeast,Palmyra,17078,mature,30140,"Lebanon, PA",882aa120a1fffff
route66carwash_1,2021-12-06,34.0614384,-117.7787076,CA,West,Pomona,91768,mature,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a0acedfffff
rubadub_1,2023-08-30,39.5215281,-107.7767197,CO,West,Rifle,81650,mature,24060,"Glenwood Springs, CO",8826835aebfffff
russellspeedersavon_1,2008-09-29,41.812135,-72.854178,CT,Northeast,Avon,6001,mature,25540,"Hartford-West Hartford-East Hartford, CT",882a141469fffff
sandiegocarcarecostaverde_1,2017-02-11,32.8677631,-117.2153321,CA,West,San Diego,92122,mature,41740,"San Diego-Carlsbad, CA",8829a401c3fffff
sandiegocarcarecostaverde_2,2018-03-07,32.977045,-117.083182,CA,West,San Diego,92128,mature,41740,"San Diego-Carlsbad, CA",8829a408a7fffff
sandiegocarcarecostaverde_3,2018-07-13,33.0181571,-117.0751321,CA,West,San Diego,92128,mature,41740,"San Diego-Carlsbad, CA",8829a47229fffff
sandiegocarcarecostaverde_4,2020-10-14,32.95192,-117.233639,CA,West,San Diego,92130,mature,41740,"San Diego-Carlsbad, CA",8829a40e27fffff
saratogahonda_1,2023-05-24,43.0575753,-73.7867377,NY,Northeast,Saratoga Springs,12866,mature,10580,"Albany-Schenectady-Troy, NY",882b89d5d1fffff
sasqwash_1,2022-11-11,40.542137,-122.351048,CA,West,Redding,96002,mature,39820,"Redding, CA",8828150ce5fffff
scarboroughcarwash_1,2023-06-07,32.3736953,-96.8658301,TX,South,Waxahachie,75165,mature,19100,"Dallas-Fort Worth-Arlington, TX",8826cb12b5fffff
scrubblesstl_1,2023-06-07,38.789628,-90.571748,MO,Midwest,St. Peters,63376,mature,41180,"St. Louis, MO-IL",8826463abbfffff
scrubblesstl_4,2023-07-11,38.799026,-90.655157,MO,Midwest,St. Peters,63376,mature,41180,"St. Louis, MO-IL",8826463839fffff
scrubblesstl_6,2023-08-18,38.772471,-90.62473,MO,Midwest,St. Peters,63376,mature,41180,"St. Louis, MO-IL",882646388dfffff
seafordcarwash_1,2019-03-26,40.6647522,-73.5023578,NY,Northeast,Seaford,11783,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a103245fffff
seawaycarwash_1,2019-10-22,44.432247,-73.211555,VT,Northeast,South Burlington,5403,mature,15540,"Burlington-South Burlington, VT",882b8cb5e5fffff
seawaycarwash_2,2019-11-04,44.534915,-73.249656,VT,Northeast,Colchester,5446,mature,15540,"Burlington-South Burlington, VT",882b8cb0e7fffff
seawaycarwash_3,2019-10-23,44.432247,-73.211555,VT,Northeast,South Burlington,5403,mature,15540,"Burlington-South Burlington, VT",882b8cb5e5fffff
secaucuscarwash_1,2017-08-08,40.793738,-74.059473,NJ,Northeast,Secaucus,7094,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a1009b1fffff
slash77carwash_1,2023-03-14,32.2824836,-107.7604114,NM,West,Deming,88030,mature,19700,"Deming, NM",8848c08167fffff
slimolsoncarwash_1,2019-06-28,40.8646084,-111.8932642,UT,West,Bountiful,84010,mature,36260,"Ogden-Clearfield, UT",882696b90dfffff
snapclean_1,2017-03-01,32.3325026,-96.6190816,TX,South,Ennis,75119,mature,19100,"Dallas-Fort Worth-Arlington, TX",8826cbb9c9fffff
snapclean_2,2020-01-31,32.590479,-96.927912,TX,South,Cedar Hill,75104,mature,19100,"Dallas-Fort Worth-Arlington, TX",8826cb8b3bfffff
snapclean_3,2020-12-09,32.705339,-96.839619,TX,South,Dallas,75224,mature,19100,"Dallas-Fort Worth-Arlington, TX",8826cb981bfffff
snappycarwash_3,2020-07-24,41.8351233,-87.744067,IL,Midwest,Cicero,60804,mature,16980,"Chicago-Naperville-Elgin, IL-IN-WI",882664c887fffff
snappycarwash_6,2022-12-09,26.6083358,-81.8206806,FL,South,Fort Myers,33913,mature,15980,"Cape Coral-Fort Myers, FL",884413774bfffff
snappykedzieexpresswash_1,2021-05-04,41.8282134,-87.7044561,IL,Midwest,Chicago,60632,mature,16980,"Chicago-Naperville-Elgin, IL-IN-WI",882664c899fffff
soapatopia_1,2021-05-13,40.7112018,-96.6212759,NE,Midwest,Lincoln,68516,mature,30700,"Lincoln, NE",88260a024bfffff
soapatopia_4,2023-03-08,40.744755,-96.725466,NE,Midwest,Lincoln,68523,mature,30700,"Lincoln, NE",88260a1ad1fffff
soapies_1,2018-02-19,32.5001696,-94.7353688,TX,South,Longview,75601,mature,30980,"Longview, TX",88444d9015fffff
soapysaddles_1,2020-06-09,33.928288,-117.5582813,CA,West,Norco,92860,mature,40140,"Riverside-San Bernardino-Ontario, CA",8829a0ab11fffff
soapyshark_1,2022-12-08,26.705899,-80.084984,FL,South,West Palm Beach,33409,mature,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844ae8507fffff
soggydogcarwash_1,2018-08-10,37.7497422,-81.1410942,WV,South,Glen Morgan,25813,mature,13220,"Beckley, WV",882a9d1511fffff
solarcity_1,2023-02-20,32.751518,-96.5829,TX,South,Mesquite,75149,mature,19100,"Dallas-Fort Worth-Arlington, TX",8826cb9745fffff
someguyscarwash_1,2010-02-04,40.740348,-73.320643,NY,Northeast,North Babylon,11703,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a10a115fffff
sonicsuds_1,2021-03-03,34.8281587,-82.3476092,SC,South,Greenville,29607,mature,24860,"Greenville-Anderson-Mauldin, SC",8844dd545dfffff
sonicsuds_2,2021-06-09,34.721783,-82.2524319,SC,South,Simpsonville,29681,mature,24860,"Greenville-Anderson-Mauldin, SC",8844dd52e1fffff
sonicsuds_4,2023-01-17,34.8066415,-82.2228338,SC,South,Simpsonville,29681,mature,24860,"Greenville-Anderson-Mauldin, SC",8844dd50b7fffff
sonoranexpresscarwash_1,2017-12-06,33.638276,-112.151072,AZ,West,Phoenix,85053,mature,38060,"Phoenix-Mesa-Scottsdale, AZ",8829b6c2e9fffff
sonoranexpresscarwash_2,2023-08-11,33.392207,-112.048588,AZ,West,Phoenix,85042,mature,38060,"Phoenix-Mesa-Scottsdale, AZ",8848e969e7fffff
spartacarwash_1,2013-10-18,41.077785,-74.660805,NJ,Northeast,Sparta Township,7871,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a129435fffff
speedyfalconcarwash_1,2009-04-10,38.9438892,-94.8145282,KS,Midwest,Lenexa,66220,mature,28140,"Kansas City, MO-KS",8826567853fffff
speedyfalconcarwash_2,2018-08-30,38.9246,-94.755321,KS,Midwest,Lenexa,66215,mature,28140,"Kansas City, MO-KS",8826567a97fffff
splashhopperexpresswash_1,2018-01-09,31.297995,-86.499013,AL,South,Andalusia,36420,mature,21460,"Enterprise, AL (nearest)",8844e1b6bbfffff
squeakycleancarwash2_1,2014-03-06,35.642658,-106.013367,NM,West,Santa Fe,87507,mature,42140,"Santa Fe, NM",8848d87265fffff
statenislandautobathinc_1,2013-10-18,40.562927,-74.191078,NY,Northeast,STATEN ISLAND,10312,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a1060edfffff
statestreetautowash_2,2022-02-15,44.4214613,-83.3303171,MI,Midwest,Oscoda,48750,mature,NON_CBSA_MI,Non-CBSA MI,88276bd66dfffff
stevenscreekxpress_1,2022-11-01,37.3239942,-121.964776,CA,West,Santa Clara,95051,mature,41940,"San Jose-Sunnyvale-Santa Clara, CA",8828347045fffff
stonewashcarcarecenter_1,2020-05-18,36.732675,-88.633078,KY,South,Mayfield,42066,mature,32460,"Mayfield, KY",88264e842dfffff
sudsdeluxe_1,2020-12-23,30.120209,-95.5538159,TX,South,Tomball,77375,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446c2681fffff
sudsdeluxe_3,2022-05-31,30.5890293,-97.6571414,TX,South,Georgetown,78626,mature,12420,"Austin-Round Rock, TX",8848985943fffff
sudsdeluxe_4,2021-12-15,30.0340079,-97.8475076,TX,South,Kyle,78640,mature,12420,"Austin-Round Rock, TX",88489ea0b7fffff
sudsdeluxe_5,2022-03-10,29.665452,-95.193657,TX,South,Pasadena,77504,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446c0749fffff
sudsdeluxe_7,2023-02-14,29.863781,-97.960194,TX,South,San Marcos,78666,mature,12420,"Austin-Round Rock, TX",88489eb73bfffff
sudsdeluxe_8,2023-04-19,29.645809,-95.565168,TX,South,Stafford,77477,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446ca007fffff
sunnydazecarwash_1,2023-09-05,37.8251777,-82.8230267,KY,South,Paintsville,41240,mature,NON_CBSA_KY,Non-CBSA KY,882a98ce85fffff
sunrisecarwash_1,2021-06-22,40.6610585,-73.5587834,NY,Northeast,Merrick,11566,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a103355fffff
sunsetcw_1,2015-04-24,48.7722584,-122.4587268,WA,West,Bellingham,98226,mature,13380,"Bellingham, WA",8828d17b0dfffff
sunsplash_1,2019-12-19,47.140863,-119.2794879,WA,West,Moses Lake,98837,mature,34180,"Moses Lake, WA",88288bb1e7fffff
superduck_1,2022-10-10,34.9095053,-86.5717247,AL,South,Hazel Green,35750,mature,26620,"Huntsville, AL",882649a01bfffff
superduck_2,2022-10-10,34.749925,-86.765396,AL,South,Madison,35757,mature,26620,"Huntsville, AL",88264932edfffff
superfineautospa_1,2023-05-01,33.8384028,-118.0824009,CA,West,Lakewood,90715,mature,31080,"Los Angeles-Long Beach-Anaheim, CA",8829a56845fffff
superioralmedacarwash_1,2012-10-11,29.6270427,-95.2356065,TX,South,Houston,77075,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446c15ddfffff
superiorfrycarwash_1,2012-02-09,29.798672,-95.719652,TX,South,Katy,77449,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446ca4adfffff
superiormermaidcarwash_1,2015-02-24,30.068153,-95.2278537,TX,South,KINGWOOD,77339,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446c2a8dfffff
superiorshinecarwash_1,2019-10-09,42.500355,-82.897283,MI,Midwest,St. Clair Shores,48081,mature,19820,"Detroit-Warren-Dearborn, MI",882ab2d41dfffff
superiortexascarwash_1,2018-12-05,29.692899,-95.644466,TX,South,Houston,77083,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446ca725fffff
superiortomballcarwash_1,2010-11-02,30.1111135,-95.6418508,TX,South,Tomball,77375,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446dc9d5fffff
superscrubcarwash_1,2022-05-05,37.9878256,-121.3120066,CA,West,Stockton,95207,mature,44700,"Stockton-Lodi, CA",8828362227fffff
supersplashcarwash_1,2022-01-27,33.232045,-96.792765,TX,South,Prosper,75078,mature,19100,"Dallas-Fort Worth-Arlington, TX",8826c80c4dfffff
superspray_1,2010-03-11,35.8956996,-94.9762675,OK,South,Tahlequah,74464,mature,45140,"Tahlequah, OK",8826e80739fffff
supersuds_1,2022-10-01,33.713502,-84.166375,GA,South,Lithonia,30058,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c10705fffff
texascarwash_1,2017-10-25,40.6150131,-73.6435134,NY,Northeast,Island Park,11558,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a103107fffff
theautospa_1,2018-04-10,33.9967499,-96.3997585,OK,South,Durant,74701,mature,20460,"Durant, OK",8826cc2899fffff
theautospa_3,2023-06-07,34.0049678,-96.4088824,OK,South,Durant,74701,mature,20460,"Durant, OK",8826cc28d7fffff
thewashery_1,2019-04-30,40.9915161,-75.9865112,PA,Northeast,Hazleton,18202,mature,42540,"Scranton--Wilkes-Barre--Hazleton, PA",882a1259b5fffff
tlccarwash_1,2019-04-02,37.2984337,-79.9390081,VA,South,Roanoke,24012,mature,40220,"Roanoke, VA",882a8a976bfffff
topwash_1,2021-09-07,33.9060451,-84.2947299,GA,South,Atlanta,30341,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c131c1fffff
totalpackagecarwash_3,2023-05-09,26.665762,-81.946422,FL,South,Cape Coral,33909,mature,15980,"Cape Coral-Fort Myers, FL",88441339e9fffff
touch&gocarwash_1,2017-08-30,31.5790283,-90.4640628,MS,South,Brookhaven,39601,mature,15020,"Brookhaven, MS",8844422f59fffff
trucarwash_1,2022-05-04,37.541735,-77.372169,VA,South,Richmond,23223,mature,40060,"Richmond, VA",882a8d9103fffff
trueclean_1,2023-05-23,39.629809,-105.404861,CO,West,Evergreen,80439,mature,19740,"Denver-Aurora-Lakewood, CO",88268122edfffff
trushine_1,2019-01-30,36.629132,-82.1296309,VA,South,Bristol,24202,mature,28700,"Kingsport-Bristol-Bristol, TN-VA",882a9971a1fffff
trushine_3,2020-01-14,36.683107,-82.082277,VA,South,Abingdon,24211,mature,28700,"Kingsport-Bristol-Bristol, TN-VA",882a99715bfffff
trushine_4,2020-09-02,36.3855828,-82.4167647,TN,South,Johnson City,37615,mature,27740,"Johnson City, TN",8844d92c59fffff
trushine_5,2021-05-18,36.5267252,-82.5205922,TN,South,Kingsport,37664,mature,28700,"Kingsport-Bristol-Bristol, TN-VA",882a9ba46dfffff
trushine_6,2021-10-13,35.8773477,-83.5701751,TN,South,Sevierville,37876,mature,42940,"Sevierville, TN",8844ca0587fffff
trushine_7,2023-01-11,36.5234851,-82.3165076,TN,South,Blountville,37617,mature,28700,"Kingsport-Bristol-Bristol, TN-VA",882a996805fffff
tsunamicarwash_3,2021-07-14,42.959942,-87.984392,WI,Midwest,Greenfield,53220,mature,33340,"Milwaukee-Waukesha-West Allis, WI",88275d290bfffff
tsunamicarwash_6,2022-11-17,41.559651,-87.354697,IN,Midwest,Gary,46408,mature,16980,"Chicago-Naperville-Elgin, IL-IN-WI",8826640029fffff
tsunamicarwash_7,2022-12-12,41.628196,-86.736398,IN,Midwest,La Porte,46350,mature,33140,"Michigan City-La Porte, IN",882664b1c9fffff
tsunamicarwash_8,2022-11-29,41.562374,-87.181707,IN,Midwest,Portage,46368,mature,16980,"Chicago-Naperville-Elgin, IL-IN-WI",88266415e9fffff
tsunamicarwash_9,2023-04-11,42.88706,-87.913636,WI,Midwest,Oak Creek,53154,mature,33340,"Milwaukee-Waukesha-West Allis, WI",88275d28a7fffff
turnpikecarwash_1,2015-08-11,40.828843,-73.417715,NY,Northeast,Huntington Station,11746,mature,35620,"New York-Newark-Jersey City, NY-NJ-PA",882a10b981fffff
twins_1,2023-04-18,28.39651,-80.704089,FL,South,Merritt Island,32953,mature,37340,"Palm Bay-Melbourne-Titusville, FL",8844ab94ddfffff
uscarwash_1,2023-03-28,45.5205511,-123.0611105,OR,West,Cornelius,97113,mature,38900,"Portland-Vancouver-Hillsboro, OR-WA",8828f0a811fffff
valvolineexpresscare_1,2019-03-19,30.076585,-94.170757,TX,South,Beaumont,77706,mature,13140,"Beaumont-Port Arthur, TX",88446ea863fffff
venicecarwash_1,2010-03-11,27.0888194,-82.4438975,FL,South,Venice,34285,mature,35840,"North Port-Sarasota-Bradenton, FL",88441e5415fffff
vexpresscarwash_1,2010-03-11,38.05137,-84.71597,KY,South,Versailles,40383,mature,30460,"Lexington-Fayette, KY",88266d0497fffff
vibecarwash_1,2023-02-28,33.0570132,-96.7086449,TX,South,Plano,75023,mature,19100,"Dallas-Fort Worth-Arlington, TX",8826c876dbfffff
vicscarwash_1,2014-04-28,41.710426,-88.069189,IL,Midwest,Bolingbrook,60440,mature,16980,"Chicago-Naperville-Elgin, IL-IN-WI",8826645827fffff
villagecarwash_1,2009-05-05,31.902387,-110.986987,AZ,West,Green Valley,85614,mature,46060,"Tucson, AZ",8848e8c057fffff
vortexcarwash_1,2023-02-14,36.768347,-76.583762,VA,South,Suffolk,23434,mature,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",882af2932dfffff
wash37135_1,2019-05-07,35.961495,-86.672336,TN,South,Nolensville,37135,mature,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",88264d15b7fffff
wash37135_3,2021-10-21,36.074159,-87.3697418,TN,South,Dickson,37055,mature,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",88264d5893fffff
washashorecarwash_1,2019-05-21,41.8176879,-70.5507812,MA,Northeast,Plymouth,2360,mature,14460,"Boston-Cambridge-Newton, MA-NH",882a314557fffff
washboxcarwash_1,2022-10-01,33.9567422,-86.0434156,AL,South,Rainbow City,35906,mature,23460,"Gadsden, AL",8844ebc5d5fffff
washindustries_1,2017-06-13,39.9676879,-75.5527752,PA,Northeast,West Chester,19382,mature,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882aac8cdbfffff
washindustries_10,2022-12-20,40.0469382,-75.1423013,PA,Northeast,Philadelphia,19141,mature,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882a134aedfffff
washindustries_2,2017-10-18,39.9830529,-75.2421422,PA,Northeast,Philadelphia,19151,mature,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882a134991fffff
washindustries_3,2018-01-17,40.0328379,-75.180462,PA,Northeast,Philadelphia,19144,mature,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882a134857fffff
washindustries_4,2018-03-07,39.9327783,-75.1683637,PA,Northeast,Philadelphia,19146,mature,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882a134d01fffff
washindustries_5,2018-04-03,39.993107,-75.155206,PA,Northeast,Philadelphia,19132,mature,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882a1348ddfffff
washindustries_7,2018-05-03,39.9574455,-75.2135352,PA,Northeast,Philadelphia,19139,mature,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882aacb25dfffff
washindustries_8,2018-05-04,39.9131608,-75.2430596,PA,Northeast,Philadelphia,19153,mature,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882aacb2e5fffff
washindustries_9,2018-08-06,40.097665,-75.029957,PA,Northeast,Philadelphia,19115,mature,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",882a13432bfffff
washnroll_1,2022-08-30,36.043861,-86.662127,TN,South,Nashville,37013,mature,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",88264d142dfffff
washnroll_2,2022-08-31,36.074531,-86.923798,TN,South,Nashville,37221,mature,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",88264d18e1fffff
washnroll_3,2022-09-01,36.1196537,-86.7745102,TN,South,Nashville,37204,mature,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",88264d1037fffff
washnroll_4,2022-09-09,36.145437,-86.870853,TN,South,Nashville,37209,mature,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",88264d1a1bfffff
washnroll_6,2022-09-09,34.754967,-86.82934,AL,South,Athens,35613,mature,26620,"Huntsville, AL",8826493069fffff
washrite_1,2021-10-06,39.2479462,-81.5549239,WV,South,Parkersburg,26101,mature,37620,"Parkersburg-Vienna, WV",882a823843fffff
washrite_2,2022-02-23,39.3952576,-81.5000379,OH,Midwest,Marietta,45750,mature,31930,"Marietta, OH",882a820445fffff
washrite_3,2022-06-30,39.322989,-81.550831,WV,South,Vienna,26105,mature,37620,"Parkersburg-Vienna, WV",882a820583fffff
washrite_4,2022-08-23,39.2835083,-81.5479125,WV,South,Parkersburg,26101,mature,37620,"Parkersburg-Vienna, WV",882a823a67fffff
washrite_5,2022-11-28,39.282164,-80.268294,WV,South,Bridgeport,26330,mature,17220,"Clarksburg, WV",882a802b0dfffff
washrite_6,2023-02-02,40.3753805,-80.7046964,OH,Midwest,Wintersville,43953,mature,48260,"Weirton-Steubenville, WV-OH",882a86aa07fffff
washrite_7,2023-08-01,39.909698,-80.749338,WV,South,Moundsville,26041,mature,48540,"Wheeling, WV-OH",882a8624c3fffff
washup_1,2021-01-05,41.460256,-87.066806,IN,Midwest,Valparaiso,46383,mature,16980,"Chicago-Naperville-Elgin, IL-IN-WI",882664a931fffff
washup_2,2021-01-29,41.598159,-87.173195,IN,Midwest,Portage,46368,mature,16980,"Chicago-Naperville-Elgin, IL-IN-WI",8826641551fffff
washup_7,2023-05-23,41.5501999,-87.41374,IN,Midwest,Griffith,46319,mature,16980,"Chicago-Naperville-Elgin, IL-IN-WI",8826640139fffff
washworksexpress_1,2008-12-09,27.5153194,-97.8615725,TX,South,Kingsville,78363,mature,28780,"Kingsville, TX",8848958d91fffff
waterscarwash_1,2020-07-02,27.1761022,-80.2526216,FL,South,Stuart,34994,mature,38940,"Port St. Lucie, FL",8844a8db07fffff
waterscarwash_3,2020-12-19,26.6289371,-80.0848896,FL,South,Palm Springs,33461,mature,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844ae82b7fffff
waterwayscarspa_1,2020-08-06,28.654755,-81.33246,FL,South,Casselberry,32707,mature,36740,"Orlando-Kissimmee-Sanford, FL",8844a90c89fffff
waterworksexpresscarwash_1,2020-12-08,45.0896047,-87.6501928,WI,Midwest,Marinette,54143,mature,31940,"Marinette, WI-MI",8827406b39fffff
waveautowash_1,2022-08-31,42.841572,-85.674812,MI,Midwest,Grand Rapids,49548,mature,24340,"Grand Rapids-Wyoming, MI",8827485689fffff
wetnjetcarwash_1,2013-01-11,30.256462,-98.8709079,TX,South,Fredericksburg,78624,mature,23240,"Fredericksburg, TX",8848989693fffff
wetrabbitexpresscarwash_1,2021-05-03,47.1748272,-122.4832795,WA,West,Lakewood,98499,mature,42660,"Seattle-Tacoma-Bellevue, WA",8828d5d0d7fffff
wetrabbitexpresscarwash_3,2021-05-05,48.0620602,-122.1775845,WA,West,Marysville,98270,mature,42660,"Seattle-Tacoma-Bellevue, WA",8828d0a093fffff
woodies_1,2021-01-13,27.893635,-82.522547,FL,South,Tampa,33611,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a8857fffff
woodies_10,2022-08-11,27.849161,-82.350817,FL,South,Gibsonton,33534,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441ad5bdfffff
woodies_11,2022-12-29,27.1246129,-82.453425,FL,South,Nokomis,34275,mature,35840,"North Port-Sarasota-Bradenton, FL",88441e54a9fffff
woodies_13,2022-10-05,27.8384124,-82.7592529,FL,South,Seminole,33777,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a9533fffff
woodies_14,2022-10-19,27.8948321,-82.7431977,FL,South,Largo,33771,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a876bfffff
woodies_15,2023-05-23,27.893964,-82.492682,FL,South,Tampa,33611,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a8829fffff
woodies_18,2023-08-11,27.4142643,-82.4474296,FL,South,Bradenton,34202,mature,35840,"North Port-Sarasota-Bradenton, FL",88441e6347fffff
woodies_19,2023-08-01,27.385202,-82.424886,FL,South,Sarasota,34240,mature,35840,"North Port-Sarasota-Bradenton, FL",88441e7a83fffff
woodies_3,2021-06-24,27.7368325,-82.6800166,FL,South,St. Petersburg,33711,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a91c3fffff
woodies_5,2021-11-03,28.1860383,-82.4067407,FL,South,Lutz,33559,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a0067fffff
woodies_6,2021-12-01,27.7117577,-82.3330877,FL,South,Wimauma,33598,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441ad0d9fffff
woodies_7,2021-10-01,27.823254,-82.727867,FL,South,St. Petersburg,33709,mature,45300,"Tampa-St. Petersburg-Clearwater, FL",88441a9527fffff
wowcarwash_3,2023-05-16,34.001983,-83.710792,GA,South,Winder,30680,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844c16a17fffff
xcellautospa_1,2018-10-19,26.526895,-80.098917,FL,South,Boynton Beach,33436,mature,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",8844ae90b1fffff
zelocarwash_1,2023-06-01,39.676744,-104.7703692,CO,West,Aurora,80013,mature,19740,"Denver-Aurora-Lakewood, CO",88268cd5edfffff
zipsexpresscarwash_1,2022-06-01,34.1130096,-84.5571337,GA,South,Woodstock,30189,mature,12060,"Atlanta-Sandy Springs-Roswell, GA",8844ccc821fffff
zipsexpresscarwash_14,2022-09-21,30.1965255,-97.9986917,TX,South,Austin,78737,mature,12420,"Austin-Round Rock, TX",884898daebfffff
zipsexpresscarwash_15,2022-09-23,37.989728,-84.209236,KY,South,Winchester,40391,mature,30460,"Lexington-Fayette, KY",88266da4bbfffff
zipsexpresscarwash_17,2022-09-29,32.453117,-97.732979,TX,South,Granbury,76049,mature,19100,"Dallas-Fort Worth-Arlington, TX",8826ca2e37fffff
zipsexpresscarwash_18,2022-10-05,30.1530502,-95.2185982,TX,South,New Caney,77357,mature,26420,"Houston-The Woodlands-Sugar Land, TX",88446c2897fffff
zipsexpresscarwash_3,2022-06-24,35.665662,-78.8439879,NC,South,Holly Springs,27540,mature,39580,"Raleigh, NC",882ad6d59bfffff
zipsexpresscarwash_4,2022-06-14,35.374643,-77.944051,NC,South,Goldsboro,27534,mature,24140,"Goldsboro, NC",882ad445dbfffff
zipsexpresscarwash_5,2022-06-29,38.180617,-85.859323,KY,South,Louisville,40216,mature,31140,"Louisville/Jefferson County, KY-IN",882668bb5dfffff
